As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
08/17/2016 12:00:00 AM,2017,ECA,Ukraine,UA,P128344,UA SSN MOD,Administrative Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1542237,Implementation of a pilot project on driving low-income fami,09/22/2016 12:00:00 AM,ISS GROUP S.R.O.,Slovak Republic,SK,Not assigned,484896,QCBS-C1,No
08/17/2016 12:00:00 AM,2017,ECA,Ukraine,UA,P128344,UA SSN MOD,Administrative Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1542237,Implementation of a pilot project on driving low-income fami,09/22/2016 12:00:00 AM,AGENCY OF STRATEGIC SOLUTIONS GOLUB AND SHYNKARENKO,Ukraine,UA,Not assigned,484896,QCBS-C1,No
08/17/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P144856,Improving General Sec & Pre-School Edu,Training Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Education,1543393,Training,08/31/2016 12:00:00 AM,FCG INTERNATIONAL LTD,Finland,FI,Not assigned,272388,GPE/QCBS/213/1,No
08/17/2016 12:00:00 AM,2017,LCR,Dominican Repub,DO,P147213,DR Integrated Social Protect & Prom MST,Miscellaneous,GOODS,Request for Quotations,IBRD/IDA,Social Protection,1542245,"AVELINO ABREU, SAS - Adquisicion de Vehiculo para ser utiliz",09/22/2016 12:00:00 AM,AVELINO ABREU SAS,Dominican Repub,DO,Not assigned,38500,PIPPS - 197- 2016,No
08/17/2016 12:00:00 AM,2017,LCR,Jamaica,JM,P129633,JM Climate Data and Information Mngmt,"Equipment, Agricultural",GOODS,Direct Selection,Recipient Executed A,Info & Communication,1545966,supply of hydro-met equipment for the Water Resources Author,08/19/2016 12:00:00 AM,STEVENS WATER MONITORING SYSTEMS INC.,United States,US,Oregon,113000,2016-PPCR-Q2-06,No
08/18/2016 12:00:00 AM,2017,AFE,"Congo, Democrat",ZR,P106982,DRC-Growth w/ Gov in Mineral Sector,Geological/Geophysical Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1544660,"MISSION POUR LA PRODUCTION DE LA CARTOGRAPHIE TOPOGRAPHIQUE,",08/22/2016 12:00:00 AM,GAF AG,Germany,DE,Not assigned,979605,PROMINES NÃÂ°04-054/2016,No
08/18/2016 12:00:00 AM,2017,AFR,Africa,3A,P097201,Reg&Domestic Pwr Mkt  Dev.  (FY07),"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Energy & Extractives,1543898,CONSTRUCTION DE DEUX HANGARS A INGA DE 150 M2 AVEC STRUCTURE,10/21/2016 12:00:00 AM,HARDRIEL SERVICES SARL,"Congo, Democrat",ZR,Not assigned,222869,108/PMEDE/SNEL/DG/DEQ/CDP/CPM/KN,No
08/18/2016 12:00:00 AM,2017,AFW,Ghana,GH,P144140,GH eTransform Ghana,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1548202,Digital Entrepreneurship & BPO Expert,08/22/2016 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,69000,ETP/C4/1/2/2/A1,No
08/18/2016 12:00:00 AM,2017,EAP,Vietnam,VN,P122629,VN-NORRED,"Equipment, Medical",GOODS,Request for Bids,IBRD/IDA,Health,1542247,Provision of ICU and cardiology equipment for district hospi,11/29/2016 12:00:00 AM,CONG TY CO PHAN THIET BI Y TE NAM TRUNG,Vietnam,VN,Not assigned,2420749,ICB2.15,No
08/18/2016 12:00:00 AM,2017,EAP,Vietnam,VN,P122629,VN-NORRED,"Equipment, Medical",GOODS,Request for Bids,IBRD/IDA,Health,1542284,Procurement of Diagnostic Imaging Equipment for Provincial H,11/01/2016 12:00:00 AM,TIEN DAI PHAT COMPANY LIMITED,Vietnam,VN,Not assigned,2700639,ICB4.15,No
08/18/2016 12:00:00 AM,2017,ECA,Belarus,BY,P146194,Biomass District Heating,Other Operational Services,NON-CONSULTING SERVICES,Request for Bids,IBRD/IDA,Energy & Extractives,1542251,Construction of a Wood Biomass Energy Source in Starye Dorog,09/14/2016 12:00:00 AM,JV  BELENERGOREMNALADKA KOMKONT AND VIRELL,Belarus,BY,Not assigned,4590000,BDHP/ICB/15/05,No
08/18/2016 12:00:00 AM,2017,ECA,Tajikistan,TJ,P145185,TJ - Implementation of the NSDS,Statistical Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Public Admin,1542249,Twinning partnership arrangement,08/18/2016 12:00:00 AM,JV DEVSTAT SERVICIOUS DE CONSULATORIA ESTADISTICA S.LIS,Spain,ES,Not assigned,1042075,NSDS/QCBS/01,No
08/18/2016 12:00:00 AM,2017,LCR,Mexico,MX,P145618,MX GEF Sustainable Energy Technologies,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,GEF,Energy & Extractives,1542282,Evaluacion de Necesidad Regional 2,08/22/2016 12:00:00 AM,"CONSULTORES EN ENERGIA, S.A. DE C.V.",Mexico,MX,Not assigned,121925,PRODETES-06-SBCC-CF-DGEL-DGIDTFR,No
08/18/2016 12:00:00 AM,2017,LCR,Mexico,MX,P145618,MX GEF Sustainable Energy Technologies,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,GEF,Energy & Extractives,1542282,Evaluacion de Necesidad Regional 2,08/22/2016 12:00:00 AM,"BIOSFERA DESARROLLOS, S.A. DE C.V.",Mexico,MX,Not assigned,121925,PRODETES-06-SBCC-CF-DGEL-DGIDTFR,No
08/18/2016 12:00:00 AM,2017,SAR,Bangladesh,BD,P128012,BD Ghorashal Unit 4 Repowering Project,Other Operational Services,NON-CONSULTING SERVICES,Request for Bids,IBRD/IDA,Energy & Extractives,1542236,"Design, Supply, Installation and Commissioning for Repowerin",06/06/2016 12:00:00 AM,CHINA ENERGY ENGINEERING GROUP,China,CN,Not assigned,179690538,G1-REPOWERING PROJECT (AMENDMENT,No
08/19/2016 12:00:00 AM,2017,AFR,Africa,3A,P094103,Telecommunications APL (FY07),Hardware/Software Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Info & Communication,1542786,To provide software and services for Oracle licenses and sha,NA,ORACLE CORPORATION,United States,US,California,13500000,UNKNOWN,No
08/19/2016 12:00:00 AM,2017,AFW,Cote d'Ivoire,CI,P147740,Health Systems Strengthen. & Ebola Prep.,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Health,1546130,Realisation de l etat des lieux des structures sanitaires pu,09/27/2016 12:00:00 AM,GROUPEMENT CONSEIL SANTE/SOFRECO/CARET,France,FR,Not assigned,1253009,2016-0-1-0301/02-24,No
08/19/2016 12:00:00 AM,2017,AFW,Cote d'Ivoire,CI,P147740,Health Systems Strengthen. & Ebola Prep.,Social Studies,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,(H)Health & social,1543372,Realisation d'une etude des couts des services de sante dans,09/14/2016 12:00:00 AM,GROUPEMENT UDEM/CSDS,Canada,CA,Not assigned,146264,009/AMI/PRSSE/2016,No
08/19/2016 12:00:00 AM,2017,EAP,China,CN,P127867,Qinghai Xining Urban Transport Project,Equipment Information Technology,GOODS,Request for Bids,IBRD/IDA,Transportation,1542301,"Supply and Installation of Communication system, Traffic Sig",09/05/2016 12:00:00 AM,BEIJING YIHUALU COMPANY,China,CN,Not assigned,2349051,XNSB02207-1,No
08/19/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P118197,ALAT-KARAKUL WS,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1542702,Rehabilitation of Operational base for Alat and Karakul Wate,08/30/2016 12:00:00 AM,G’IJDUVON ZAMONA QURILISH,Uzbekistan,UZ,Not assigned,271117,AK/W/03,No
08/19/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P118197,ALAT-KARAKUL WS,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1542702,Rehabilitation of Operational base for Alat and Karakul Wate,08/30/2016 12:00:00 AM,ABDULAZIZ,Uzbekistan,UZ,Not assigned,271117,AK/W/03,No
08/19/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P118197,ALAT-KARAKUL WS,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1542702,Rehabilitation of Operational base for Alat and Karakul Wate,08/30/2016 12:00:00 AM,VOBKENT SAN-TEX MONTAJ SERVIS,Uzbekistan,UZ,Not assigned,271117,AK/W/03,No
08/19/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P112719,BUKHARA & SAMARKAND SEWERAGE PROJECT,Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1543290,"Construction Supervision in WWTP, Sewers and Pumping Station",09/15/2016 12:00:00 AM,EGIS EAU AND VBM BUILDING GROUP,France,FR,Not assigned,1038390,QCBS-01,No
08/19/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P112719,BUKHARA & SAMARKAND SEWERAGE PROJECT,Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1543308,"Construction Supervision in Wastewater
Treatment Plants and",09/15/2016 12:00:00 AM,EGIS EAU AND VBM BUILDING GROUP,France,FR,Not assigned,1152050,QCBS-01,No
08/20/2016 12:00:00 AM,2017,AFW,Togo,TG,P118045,TG:Agricultural Sector Support Project,Health Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Agriculture,1543609,Convention de financement entre le PASA et la Direction de l,09/23/2016 12:00:00 AM,DIRECTION DE L'ELEVAGE,Togo,TG,Not assigned,46046,NO. 00647/2016/ED/MAEH-PASA/SC/B,No
08/20/2016 12:00:00 AM,2017,AFW,Togo,TG,P118045,TG:Agricultural Sector Support Project,"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Agriculture,1543615,Convention de financement entre le PASA et l'ESOP Arachide B,09/20/2016 12:00:00 AM,ESOP ARACHIDE DE BASSAR,Togo,TG,Not assigned,8651,NO. 00644/2016/ED/MAEH-PASA/T/BM,No
08/20/2016 12:00:00 AM,2017,AFW,Togo,TG,P118045,TG:Agricultural Sector Support Project,"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Agriculture,1543617,Convention de financement entre le PASA et l'ESOP Miel Kpali,09/09/2016 12:00:00 AM,ESOP MIEL DE KPALIME,Togo,TG,Not assigned,8651,NO. 00645/2016/ED/MAEH-PASA/T/BM,No
08/21/2016 12:00:00 AM,2017,AFW,"Congo, Republic",CG,P133731,CG-Statistics Capacity Building Project,Administrative Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1543454,CONTRAT DE SERVICE POUR UNE ASSISTANCE A L'ELABORATION DU 2e,08/22/2016 12:00:00 AM,Individual Consultant,United States,US,California,123400,CI29/PSTAT-UCP/2016,No
08/21/2016 12:00:00 AM,2017,AFW,"Congo, Republic",CG,P133731,CG-Statistics Capacity Building Project,Administrative Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1543455,CONTRAT DE SERVICE POUR L'ASSISTANCE A L'ELABORATION DE LA 2,08/22/2016 12:00:00 AM,Individual Consultant,Cameroon,CM,Not assigned,74150,CI-32/PSTAT-UCP/2016,No
08/21/2016 12:00:00 AM,2017,AFW,"Congo, Republic",CG,P133731,CG-Statistics Capacity Building Project,Administrative Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1543462,CONTRAT DE SERVICE POUR L'ASSISTANCE A L'ELABORATION DE LA 2,08/29/2016 12:00:00 AM,Individual Consultant,Cote d'Ivoire,CI,Not assigned,74150,CI-33/PSTAT-UCP/2016,No
08/21/2016 12:00:00 AM,2017,AFW,"Congo, Republic",CG,P133731,CG-Statistics Capacity Building Project,Administrative Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1543463,CONTRAT SERVICES POUR L'ASSISTANCE A L'ELABORATION DE LA 2em,08/22/2016 12:00:00 AM,Individual Consultant,Tanzania,TZ,Not assigned,74150,CI-31/PSTAT-UCP/2016,No
08/21/2016 12:00:00 AM,2017,AFW,"Congo, Republic",CG,P133731,CG-Statistics Capacity Building Project,Administrative Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1543464,CONTRAT DE SERVICES POUR L'ASSISTANCE A L'ELABORATION DE LA,08/22/2016 12:00:00 AM,Individual Consultant,Benin,BJ,Not assigned,74150,CI-30/PSTAT-UCP/2016,No
08/21/2016 12:00:00 AM,2017,SAR,Bangladesh,BD,P129920,BD: Rural Electricity T and Distribution,"Works, Installation",CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1542312,"Package No. UREDS-W-01B-003: Design, Supply, Installation, T",02/02/2017 12:00:00 AM,"SIEMENS LTD., INDIA IN CORSORTIUM WITH SIEMENS BANGLADESH LT",India,IN,Not assigned,25787776,UREDS-W-01B-003,No
08/21/2016 12:00:00 AM,2017,SAR,Bangladesh,BD,P129920,BD: Rural Electricity T and Distribution,"Works, Installation",CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1542313,"Package No. UREDS-W-01B-005: Design, Supply, Installation, T",02/02/2017 12:00:00 AM,"SIEMENS LTD., INDIA IN CORSORTIUM WITH SIEMENS BANGLADESH LT",India,IN,Not assigned,15297845,UREDS-W-01B-005,No
08/22/2016 12:00:00 AM,2017,AFE,Kenya,KE,P117635,KE Enhancing Wat Security & Climate Res,Design Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1544069,CONSULTANT SERVICES FOR PREPARATION OF KWALE COUNTY WATER SU,10/04/2016 12:00:00 AM,EGIS,France,FR,Not assigned,1700000,MEWNR/KWSCRP-2/007/2014-2015,No
08/22/2016 12:00:00 AM,2017,AFE,Kenya,KE,P145234,Kenya Petroleum TA Project (KEPTAP),Project Management,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1543116,The project development objective is to strengthen the capac,08/30/2016 12:00:00 AM,PETROLEUM DEVELOPMENT CONSULTANT LTD,United Kingdom,GB,Not assigned,1215200,KEPTAP/MEP/CS-05/2015-2016,No
08/22/2016 12:00:00 AM,2017,AFE,Somalia,SO,P149971,Somalia Capacity Injection,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,Recipient Executed A,Public Admin,1542707,Consultancy Services for the Development of a Competency Fra,08/24/2016 12:00:00 AM,ESTHER WANGITHI WAIGANJO,Kenya,KE,Not assigned,123500,IBRD FINANCED,No
08/22/2016 12:00:00 AM,2017,AFE,Somalia,SO,P149971,Somalia Capacity Injection,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,Recipient Executed A,Public Admin,1542835,Technical Assistance to Support the development of Staff Ret,08/24/2016 12:00:00 AM,PHILIP MUTURI MWANGI,Kenya,KE,Not assigned,52000,IBRD FINANCED,No
08/22/2016 12:00:00 AM,2017,AFE,Somalia,SO,P149971,Somalia Capacity Injection,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,Recipient Executed A,Public Admin,1543015,Consultancy Services - FGS :Integration of the Deputy Prime,08/24/2016 12:00:00 AM,M/S. ROBERT GICHIRA,Kenya,KE,Not assigned,72000,IBRD-FINANCED,No
08/22/2016 12:00:00 AM,2017,AFW,Cote d'Ivoire,CI,P119308,CI: Agriculture Sector Support Project,Health Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Agriculture,1543342,Fourniture de service assurance maladie et individuelle acci,09/05/2016 12:00:00 AM,AXA/ASCOM SANTE,Cote d'Ivoire,CI,Not assigned,54551,01B/PSAC/16,No
08/22/2016 12:00:00 AM,2017,AFW,Liberia,LR,P128909,LR-Health Systems Strengthening (FY13),Health Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1545999,Provision of Consulting Services as: Specialist Head of Inte,08/28/2016 12:00:00 AM,Individual Consultant,Nigeria,NG,Not assigned,143876,PIU/HSSP: 10/2016 TA,No
08/22/2016 12:00:00 AM,2017,AFW,Western Africa,3W,P131323,SRB CCA & Strategic Plan Implementation,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1547369,Evaluation de la vulnerabilite du bassin du fleuve Senegal f,11/26/2016 12:00:00 AM,GROUPEMENT ARTELIA/IDEV,France,FR,Not assigned,167101,#,No
08/22/2016 12:00:00 AM,2017,AFW,Western Africa,3W,P150080,SWEDD,Health Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Health,1545782,ELABORATION DU MANUEL DÃ¢  EXECUTION DU PROJET AUTONOMISATIO,08/30/2016 12:00:00 AM,IBRAHIMA SANOKHO,Mali,ML,Not assigned,20321,2016-05-CI/SWEDD,No
08/22/2016 12:00:00 AM,2017,EAP,China,CN,P126832,CH GEF Municipal Solid Waste Management,Equipment Information Technology,GOODS,Request for Bids,GEF,Water/Sanit/Waste,1542341,Procurement of Hardware/Software for On-line Monitoring Syst,07/28/2015 12:00:00 AM,"YUNNAN YINHUAXIANG TECHNOLOGY DEVELOPMENT CO., LTD.",China,CN,Not assigned,440370,MSWY-9,No
08/22/2016 12:00:00 AM,2017,ECA,Central Asia,7C,P151363,CAMP4ASB,Project Management,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Public Admin,1551061,Project Coordinator,08/04/2016 12:00:00 AM,ZAFAR MAHMOUDOV,Tajikistan,TJ,Not assigned,15000,CAMP4ASB.CS.CEP.IG.01/2016,No
08/22/2016 12:00:00 AM,2017,ECA,Georgia,GE,P149952,East-West Highway Corridor Improvement,Feasibility Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1542321,Feasibility Study for the Creation of Logistics Centers for,09/16/2016 12:00:00 AM,DORNIER CONSULTING GMBH,Germany,DE,Not assigned,441706,EWHCIP/CS/QCBS-02,No
08/22/2016 12:00:00 AM,2017,ECA,Georgia,GE,P148048,Third Secondary and Local Roads Project,Safety Studies,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Transportation,1542325,Social Safeguards Consultant,08/05/2016 12:00:00 AM,MARIAM BEGIASHVILI,Georgia,GE,Not assigned,113620,SLRPIII/CS/SSS-01,No
08/22/2016 12:00:00 AM,2017,ECA,Kyrgyz Republic,KG,P126278,HEALTH & SP 2,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1542315,Lot 1 Ventilators and analyzers,10/12/2016 12:00:00 AM,DUTCH HEALTH BV,Netherlands,NL,Not assigned,507235,G-6,No
08/22/2016 12:00:00 AM,2017,ECA,Kyrgyz Republic,KG,P126278,HEALTH & SP 2,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1542316,Lot 2 Equipment for child care,10/12/2016 12:00:00 AM,DUTCH HEALTH BV,Netherlands,NL,Not assigned,665991,G-6,No
08/22/2016 12:00:00 AM,2017,ECA,Uzbekistan,UZ,P127764,S KARAKALPAKSTAN WATER RES MGMT IMPR,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Agriculture,1544967,Project Monitoring and Evaluation,08/05/2016 12:00:00 AM,"NAZAR BUSINESS AND TECHNOLOGY",Uzbekistan,UZ,Not assigned,950320,SKWRMIP/CON/3,No
08/22/2016 12:00:00 AM,2017,LCR,Costa Rica,CR,P123146,CR Higher Education,Education Services,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Education,1542329,Estudio de mercado y diseno de planes de estudio en CAL,08/25/2016 12:00:00 AM,GEORGIA TECH COSTA RICA FOUNDATION,Costa Rica,CR,Not assigned,163000,UNA-PA-CF-01-CONTRATO NO 000014-,No
08/22/2016 12:00:00 AM,2017,LCR,Costa Rica,CR,P123146,CR Higher Education,"Equipment, Telecommunications",GOODS,National Competitive Bidding,IBRD/IDA,Education,1542338,Lote 3- Adquisicion de equipos para estudio de TV en soporte,11/11/2016 12:00:00 AM,SONIVISION,Costa Rica,CR,Not assigned,514273,EDU-UNED-114-LPN-B-2015LPN-00001,No
08/22/2016 12:00:00 AM,2017,LCR,Nicaragua,NI,P148809,NI Caribbean Coast Food Security Project,Procurement Technical Assistance,CONSULTANT SERVICES,Individual Consultant Selection,Recipient Executed A,Agriculture,1542337,Especialista de Adquisiciones,08/23/2016 12:00:00 AM,Individual Consultant,Nicaragua,NI,Not assigned,26400,NOL 142-PAIPSSAN-CCN,No
08/22/2016 12:00:00 AM,2017,MNA,"Egypt, Arab Rep",EG,P100047,EG-Ain Sokhna Power,"Equipment, Mechanical",GOODS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1546514,"Zahraa El-Maadi-500/220/22kvAIS S/S - PACKAGE ( B )
enginee",03/17/2017 12:00:00 AM,TBEA SHENYANG TRANSFORMER GROUP CO. LTD.,China,CN,Not assigned,14952832,#,No
08/22/2016 12:00:00 AM,2017,SAR,India,IN,P124614,IN: Rajasthan ACP,Geological/Geophysical Services,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Agriculture,1542314,Preparation of various Thematic Layers of Watershed Projects,12/29/2015 12:00:00 AM,"WAPCOS LIMITED,",India,IN,Not assigned,83462,TL/SSS,No
08/22/2016 12:00:00 AM,2017,SAR,Pakistan,PK,P123394,Punjab Health Sector Reform Project,Procurement Technical Assistance,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Health,1545675,Procurement Specialist,08/29/2016 12:00:00 AM,Individual Consultant,Pakistan,PK,Not assigned,28634,PROCUREMENT SPECIALIST,No
08/22/2016 12:00:00 AM,2017,SAR,Sri Lanka,LK,P151916,Early Childhood Development Project,"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Education,1544168,Renovation of Child Development Centre,08/31/2016 12:00:00 AM,HOMADOLA ESTATE,Sri Lanka,LK,Not assigned,6870,#,No
08/23/2016 12:00:00 AM,2017,AFE,Madagascar,MG,P109607,MG-ACGF Financial Services (FY08),Financial Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Financial Sector,1543194,Assistance Technique ÃÂ  BMM Institution FinanciÃÂ¨re Part,08/26/2016 12:00:00 AM,FRANKKFURT SCHOOL OF FINANCE & MANAGEM,Germany,DE,Not assigned,164670,N.086/PASEF-2016/AT-FRANKFURT SF,No
08/23/2016 12:00:00 AM,2017,AFW,Niger,NE,P095210,NE - Agro-Pastoral Export Promotion Proj,"Works, Building",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1544003,Travaux de construction un seuil a Tchidafawa (Region de Mar,10/20/2016 12:00:00 AM,ENTREPRISE DKO,Niger,NE,Not assigned,812821,NR/10/2016//TRAVAUX/PRODEX/IDQ,No
08/23/2016 12:00:00 AM,2017,AFW,Niger,NE,P095210,NE - Agro-Pastoral Export Promotion Proj,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1544002,Travaux de rehabilitation seuil a Maraka (region de Maradi),10/20/2016 12:00:00 AM,ENTREPRISE SATU - SA,Niger,NE,Not assigned,175440,NR/11/2016//TRAVAUX/PRODEX/IDA,No
08/23/2016 12:00:00 AM,2017,EAP,Lao People's De,LA,P130222,Scaling-Up Participatory Sustainable,Management /Technical Advice,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Agriculture,1542356,THE FSC FM/COC REASSESSMENT 2016,08/24/2016 12:00:00 AM,RAINFOREST ALLIANCE INC,United States,US,New York,19385,C11.3/2016,No
08/23/2016 12:00:00 AM,2017,EAP,Papua New Guine,PG,P110959,PNG Productive Partnerships in Agr.,Health Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1545180,Short Term Nutrition Specialist.,08/22/2016 12:00:00 AM,Individual Consultant,New Zealand,NZ,Not assigned,34387,IC.101,No
08/23/2016 12:00:00 AM,2017,EAP,Vietnam,VN,P122629,VN-NORRED,"Equipment, Medical",GOODS,Request for Bids,IBRD/IDA,Health,1542335,Provision of Obstetrics and Pediatrics equipment for provinc,11/01/2016 12:00:00 AM,HA CAO MEDICAL EQUIPMENT COMPANY LIMITED,Vietnam,VN,Not assigned,1417920,ICB1.15,No
08/23/2016 12:00:00 AM,2017,EAP,Vietnam,VN,P122629,VN-NORRED,"Equipment, Medical",GOODS,Request for Bids,IBRD/IDA,Health,1542335,Provision of Obstetrics and Pediatrics equipment for provinc,11/01/2016 12:00:00 AM,TNT TRADING AND TECHNOLOGY COMPANY LIMITED,Vietnam,VN,Not assigned,1417920,ICB1.15,No
08/23/2016 12:00:00 AM,2017,ECA,Georgia,GE,P148048,Third Secondary and Local Roads Project,Administrative Services,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Transportation,1542366,Disbursement Specialist/Accountant,07/29/2016 12:00:00 AM,LAVRA NACHKEBIA,Georgia,GE,Not assigned,73151,SLRP III/CS/SSS-03,No
08/23/2016 12:00:00 AM,2017,ECA,Kyrgyz Republic,KG,P113350,Sector Support for Education Reform,Education Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Education,1542344,Consulting Services for Introducing CLASS (Classroom Assessm,08/24/2016 12:00:00 AM,UNIVERSITY OF VIRGINIA,United States,US,Virginia,142201,SSFER/CS/SSS/57,No
08/23/2016 12:00:00 AM,2017,ECA,Serbia,YF,P108005,CORRIDOR X HIGHWAY PROJECT,"Equipment, Transportation",GOODS,Request for Bids,IBRD/IDA,Transportation,1542369,"Mechanical, electrical, power and IT equipment for Progon an",10/10/2016 12:00:00 AM,ELEF,Italy,IT,Not assigned,5131070,CORRX.WB.PACK3.ICB,No
08/23/2016 12:00:00 AM,2017,LCR,Argentina,AR,P110599,AR Essential Public Health Functions II,"Pharmaceuticals, Medical Products",GOODS,Request for Bids,IBRD/IDA,Health,1542355,Lote 7: Rifampicina (Jarabe 100mg/5ml botella),11/29/2016 12:00:00 AM,KLONAL S.R.L.,Argentina,AR,Not assigned,113448,FESPII-1065-LPI-B,No
08/23/2016 12:00:00 AM,2017,LCR,Dominica,DM,P129992,DM  Disaster Vuln. Reduction (APL3),Miscellaneous,GOODS,Direct Selection,IBRD/IDA,Public Admin,1548301,Procurement of Microsoft Project Professional Software,09/06/2016 12:00:00 AM,PC CLINIC LIMITED,Trinidad and To,TT,Not assigned,1220,PPCR/DVRP/DC-01/16,No
08/23/2016 12:00:00 AM,2017,SAR,India,IN,P131235,IN: Uttarakahand Decen Watershed Dev II,Safety Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Agriculture,1542362,Hiring of External Hydrological Monitoring Consultancy,09/15/2016 12:00:00 AM,WAPCOS LTD.,India,IN,Not assigned,855429,11/UDWDP-11/2014-15,No
08/23/2016 12:00:00 AM,2017,SAR,Sri Lanka,LK,P151916,Early Childhood Development Project,"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Education,1544167,contract agreement for Replacement of ECD Buildings & Play A,09/07/2016 12:00:00 AM,INNOWAVE ENGINEERING (PVT) LTD,Sri Lanka,LK,Not assigned,136766,ECD/PHDT/W/2015/01,No
