As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
10/01/2018 12:00:00 AM,2019,ECA,Russian Federat,RU,P120219,Cultural Heritage 2,"Works, Maintenance and Rehabilitation",CIVIL WORKS,Request for Bids,IBRD/IDA,Social Protection,1567149,Restoration of Cultural Heritage Sites Comprising the Museum,10/24/2018 12:00:00 AM,AO RENESSANS-RESTAVRATSIYA,Russian Federat,RU,Not assigned,22119480,CHLW-4(W),No
10/01/2018 12:00:00 AM,2019,SAR,Afghanistan,AF,P160615,Afghanistan Sehatmandi,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567201,CONSULTANCY SERVICES FOR PERFORMANCE-BASED PARTNERSHIP AGREE,07/01/2018 12:00:00 AM,CARE OF AFGHAN FAMILIES (CAF),Afghanistan,AF,Not assigned,10376138,AFG/MOPH/GCMU/SEHATMANDI/36,No
10/02/2018 12:00:00 AM,2019,AFE,Angola,AO,P157671,Angola Statistics Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567865,Procurement Specialist for PIU,10/08/2018 12:00:00 AM,Individual Consultant,Cabo Verde,CV,Not assigned,414996,AO-INE-53487-CS-INDV,No
10/02/2018 12:00:00 AM,2019,AFE,Angola,AO,P105101,The AO-Local Dev. Program SIL (FY10),Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567572,FAS Procurement Assistant Huíla,08/01/2017 12:00:00 AM,Individual Consultant,Angola,AO,Not assigned,86400,27-C/FAS-PDL-HLA/ 17,No
10/02/2018 12:00:00 AM,2019,AFE,Angola,AO,P105101,The AO-Local Dev. Program SIL (FY10),Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567720,FAS Procurement Assistant Bié,08/01/2017 12:00:00 AM,Individual Consultant,Angola,AO,Not assigned,86400,53-C/FAS-PDL-BIE/ 17,No
10/02/2018 12:00:00 AM,2019,AFE,Angola,AO,P105101,The AO-Local Dev. Program SIL (FY10),Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567721,FAS Central Unity Procurement Assistant,08/01/2017 12:00:00 AM,Individual Consultant,Angola,AO,Not assigned,135000,07-C/FAS-PDL-DG/ 17,No
10/02/2018 12:00:00 AM,2019,AFE,Angola,AO,P105101,The AO-Local Dev. Program SIL (FY10),Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567723,FAS Central Unit Procurement Specialist,08/01/2017 12:00:00 AM,Individual Consultant,Angola,AO,Not assigned,145200,04-C/FAS-PDL-DG/ 17,No
10/02/2018 12:00:00 AM,2019,AFE,Burundi,BI,P133610,BI-Jiji and Mulembwe Hydropower,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1567223,Marché: Aménagements hydroélectriques de Jiji et Mulembwe,10/17/2018 12:00:00 AM,GROUPEMENT CMC DI RAVENNA (ITALIE) (CHEF DE FILE) / ORASCOM,South Africa,ZA,Not assigned,154654844,IA1,No
10/02/2018 12:00:00 AM,2019,AFE,"Congo, Democrat",ZR,P124720,DRC Western Growth Poles Project,Not assigned,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Industry & Trade/Ser,1568136,Consultant chargé de la construction et de la gestion de la,10/04/2018 12:00:00 AM,SIM SPA,Italy,IT,Not assigned,3856777,ZR-CFEF-43187-CS-QBS,No
10/02/2018 12:00:00 AM,2019,AFE,"Congo, Democrat",ZR,P124720,DRC Western Growth Poles Project,Not assigned,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Industry & Trade/Ser,1568136,Consultant chargé de la construction et de la gestion de la,10/04/2018 12:00:00 AM,SOVIMP,Italy,IT,Not assigned,3856777,ZR-CFEF-43187-CS-QBS,No
10/02/2018 12:00:00 AM,2019,AFE,"Congo, Democrat",ZR,P124720,DRC Western Growth Poles Project,Not assigned,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Industry & Trade/Ser,1568136,Consultant chargé de la construction et de la gestion de la,10/04/2018 12:00:00 AM,CRONO,Italy,IT,Not assigned,3856777,ZR-CFEF-43187-CS-QBS,No
10/02/2018 12:00:00 AM,2019,AFE,Ethiopia,ET,P163829,Economic Opportunities,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1574835,A draft contract for hiring the Program Director for the pro,10/03/2018 12:00:00 AM,Individual Consultant,Ethiopia,ET,Not assigned,76332,ET-EIC-41473-CS-INDV,No
10/02/2018 12:00:00 AM,2019,AFE,Ethiopia,ET,P163829,Economic Opportunities,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Social Protection,1576289,Contract for hiring a Procurement Consultant for the Project,10/03/2018 12:00:00 AM,Individual Consultant,Ethiopia,ET,Not assigned,50784,ET-EIC-41493-CS-INDV,No
10/02/2018 12:00:00 AM,2019,AFE,Ethiopia,ET,P146883,ET Productive Safety Nets Project 4,Not assigned,GOODS,Request for Bids,IBRD/IDA,Social Protection,1568274,"80,000 MT wheat grains",10/11/2018 12:00:00 AM,HAKAN AGRO DMCC,United Arab Emi,AE,Not assigned,25766400,ET-MANR-70880-GO-RFB,No
10/02/2018 12:00:00 AM,2019,AFE,Madagascar,MG,P151469,MG-Agriculture Growth & Land Management,Not assigned,GOODS,Request for Bids,IBRD/IDA,Industry & Trade/Ser,1582868,Contrat n° 02-2019/MAEP/SG/UGP CASEF: FOURNITURE D'EQUIPEMEN,03/20/2019 12:00:00 AM,SOCIETE PROXIMED,Mauritius,MU,Not assigned,1110216,MG-UGP CASEF-38757-GO-RFB,No
10/02/2018 12:00:00 AM,2019,AFE,Malawi,MW,P160533,Digital Malawi I,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Info & Communication,1568720,Selection of Chief Executive Office (CEO) For MAREN,10/17/2018 12:00:00 AM,Individual Consultant,Malawi,MW,Not assigned,173135,MW-PPPC-39613-CS-INDV,No
10/02/2018 12:00:00 AM,2019,AFE,South Sudan,SS,P143915,Safety Net and Skills Development,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567503,Contract for Financial Audit of Implementing Partner for Pub,10/04/2018 12:00:00 AM,"PKF, KENYA",Kenya,KE,Not assigned,47889,SS-MOAFCRD-71627-CS-CQS,No
10/02/2018 12:00:00 AM,2019,EAP,Vietnam,VN,P127978,Second Ho Chi Minh City ES Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1574105,Name of the package: Construction of secondary and tertiary,10/24/2018 12:00:00 AM,HAI DUONG - RURAL DEVELOPMENT&DIKE STONE CONSTRUCTION JOINT,Vietnam,VN,Not assigned,5280240,OthersL-07,No
10/02/2018 12:00:00 AM,2019,EAP,Vietnam,VN,P127978,Second Ho Chi Minh City ES Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1574105,Name of the package: Construction of secondary and tertiary,10/24/2018 12:00:00 AM,BAN HIN ELECTRICAL AND CONSTRUCTION SDN. BHD,Malaysia,MY,Not assigned,5280240,OthersL-07,No
10/02/2018 12:00:00 AM,2019,ECA,Russian Federat,RU,P127676,HYDROMET 2,Equipment Information Technology,GOODS,Request for Bids,IBRD/IDA,Info & Communication,1567269,Modernization of the hydrological network in the Volga River,11/30/2018 12:00:00 AM,LANIT,Russian Federat,RU,Not assigned,15611088,NHMP2/1/B.4.A,No
10/02/2018 12:00:00 AM,2019,ECA,Ukraine,UA,P132386,Second Urban Infrastructure Proj (UIP2),Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1567238,"Construction Supervision of WWTP Reconstruction, Reconstruct",11/11/2018 12:00:00 AM,HYDRO INGENIEURE UMWELTTECHNIK GMBH,Austria,AT,Not assigned,3773210,ZHT-QCBS-02,No
10/02/2018 12:00:00 AM,2019,SAR,Afghanistan,AF,P160615,Afghanistan Sehatmandi,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567206,Implementation of EPHS in Paktika Province,07/01/2018 12:00:00 AM,INTERNATIONAL MEDICAL CORPS-UK (IMC),Afghanistan,AF,Not assigned,2379507,AFG/MOPH/GCMU/SEHATMANDI/55,No
10/03/2018 12:00:00 AM,2019,AFE,Malawi,MW,P117617,MW-Shire River Basin Management Program,Not assigned,NON-CONSULTING SERVICES,Direct Selection,IBRD/IDA,Others,1585608,HYDROLOGICAL DATA MANAGEMENT INFORMATION SYSTEM (HYDSTRA) SO,10/03/2018 12:00:00 AM,KISTERS PTY LTD,Australia,AU,Not assigned,3502,MW-SRBMP-68132-NC-DIR,No
10/03/2018 12:00:00 AM,2019,AFE,Tanzania,TZ,P155759,TZ- Judicial Modernization Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1572087,CONSULTANCY SERVICES FOR FEASIBILITY STUDY/IMPLEMENTATION PL,11/29/2018 12:00:00 AM,NET GROUP,Estonia,EE,Not assigned,513543,TZ-JUDICIARY TZ-44715-CS-QCBS,No
10/03/2018 12:00:00 AM,2019,AFW,Cote d'Ivoire,CI,P156900,CI-Transport sector reform project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Transportation,1580346,INTERCONNEXION DES SYSTEMES INFORMATIQUES DOUANIERS ENTRE LA,02/09/2018 12:00:00 AM,CNUCED,Switzerland,CH,Not assigned,220000,CI-PAMOSET-38624-CS-CDS,No
10/03/2018 12:00:00 AM,2019,AFW,"Gambia, The",GM,P152659,Gambia Electricity Support Project,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1567379,Replacement and Rehabilitation of Damaged Equipment at Kotu,10/30/2018 12:00:00 AM,GLOBAL POWER SYSTEMS,Germany,DE,Not assigned,1388914,GESP/GOODS/C1/03,No
10/03/2018 12:00:00 AM,2019,ECA,Albania,AL,P121186,WATER RESOURCES AND IRRIGATION,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1567833,Rehabilitation of Murriz - Thana Irrigation scheme - Krutja,10/04/2018 12:00:00 AM,SINOHYDRO CORPORATION,China,CN,Not assigned,2854127,MAFCP/W/ICB/005,No
10/03/2018 12:00:00 AM,2019,ECA,Albania,AL,P121186,WATER RESOURCES AND IRRIGATION,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567868,Financial Management Consultant,06/01/2018 12:00:00 AM,ETLEVA ALUSHI,Albania,AL,Not assigned,62555,WRIP/4/IC/003,No
10/03/2018 12:00:00 AM,2019,ECA,Central Asia,7C,P120788,CENTRAL ASIA HYDROMET MODERNIZATION,Equipment Information Technology,GOODS,Direct Selection,IBRD/IDA,Water/Sanit/Waste,1567303,Creation of branches of the distance learning system in the,10/24/2018 12:00:00 AM,SKYMAX TECHNOLOGIES LLP,Kazakhstan,KZ,Not assigned,300000,#SSS-01,No
10/03/2018 12:00:00 AM,2019,LCR,Nicaragua,NI,P155235,CARCIP-Nicaragua,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Info & Communication,1569898,Estudio de Estrategia de Promoción de Inversiones próximos 5,10/18/2018 12:00:00 AM,GDP GLOBAL DEVELOPMENT LTD.,United Kingdom,GB,Not assigned,317396,NI-TELCOR-12056-CS-QCBS,No
10/03/2018 12:00:00 AM,2019,SAR,India,IN,P158502,Jharkhand Municipal Development Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1599779,"Strengthening, Development to Four Lane with Service lane &",01/29/2019 12:00:00 AM,RAVI INFRA BUILD PROJECT PVT. LTD,India,IN,Not assigned,11888366,IN-SHAJ-72057-CW-RFB,No
10/03/2018 12:00:00 AM,2019,SAR,India,IN,P158502,Jharkhand Municipal Development Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1599779,"Strengthening, Development to Four Lane with Service lane &",01/29/2019 12:00:00 AM,TRIVENI ENGICON PVT. LTD.,India,IN,Not assigned,11888366,IN-SHAJ-72057-CW-RFB,No
10/04/2018 12:00:00 AM,2019,AFE,"Congo, Democrat",ZR,P101745,High Priority Reopening & Maintenance,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567784,Recrutement du fonds des nations unies pour la population (F,05/18/2018 12:00:00 AM,UNITED NATIONS POPULATION FUND (UNFPA),World,1W,Not assigned,8568045,ZR-CI-79213-CS-CDS,Yes
10/04/2018 12:00:00 AM,2019,AFE,Kenya,KE,P156634,WSDP,Not assigned,CIVIL WORKS,Direct Selection,IBRD/IDA,Water/Sanit/Waste,1567939,Supply and Construction of Kakuyuni to Gongoni and Kakuyuni,09/27/2016 12:00:00 AM,"CHINA HENNAN INTERN CORP GROUP CO, LTD",China,CN,Not assigned,9647340,CWSB-WSDP-W-3,No
10/04/2018 12:00:00 AM,2019,AFE,Uganda,UG,P133590,UG-KIIDP 2,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1579563,Consultancy Services for Design Review and Construction Supe,11/09/2018 12:00:00 AM,C. LOTTI & ASSOCIATI,Italy,IT,Not assigned,1798395,KCCA-KIIDP2-ISCS- 20-LOT 2,No
10/04/2018 12:00:00 AM,2019,AFE,Uganda,UG,P133590,UG-KIIDP 2,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1579565,CONSULTANCY SERVICES FOR DESIGN REVIEW AND CONSTRUCTION SUPE,11/09/2018 12:00:00 AM,C. LOTTI & ASSOCIATI,Italy,IT,Not assigned,1798395,KCCA-KIIDP2-ISCS- 20-LOT 2,No
10/04/2018 12:00:00 AM,2019,AFW,Burkina Faso,BF,P120517,BF:Local Government Support Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568116,Mise en œuvre de la composante C du Projet d'Appui aux Colle,11/05/2018 12:00:00 AM,GROUPEMENT ASSOCIATION TIN TUA (ATT) ET ASSOCIATION  DÉVELOP,Burkina Faso,BF,Not assigned,142549,BF-PACT-29736-CS-CQS,No
10/04/2018 12:00:00 AM,2019,AFW,Burkina Faso,BF,P120517,BF:Local Government Support Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568118,Mise en œuvre de la composante C du Projet d'Appui aux Colle,11/05/2018 12:00:00 AM,ASSOCIATION MONDE RURAL (AMR),Burkina Faso,BF,Not assigned,178267,BF-PACT-29745-CS-CQS,No
10/04/2018 12:00:00 AM,2019,AFW,Burkina Faso,BF,P120517,BF:Local Government Support Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568120,Mise en œuvre de la composante C du Projet d'Appui aux Colle,11/05/2018 12:00:00 AM,CENTRE D’INFORMATION ET DE DOCUMENTATION CITOYENNE (CIDOC),Burkina Faso,BF,Not assigned,200145,BF-PACT-29729-CS-CQS,No
10/04/2018 12:00:00 AM,2019,AFW,Burkina Faso,BF,P120517,BF:Local Government Support Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568121,Mise en œuvre de la composante C du Projet d'Appui aux Colle,11/05/2018 12:00:00 AM,ASSOCIATION POUR LA VALORISATION DES RESSOURCES NATURELLES P,Burkina Faso,BF,Not assigned,174460,BF-PACT-29728-CS-CQS,No
10/04/2018 12:00:00 AM,2019,AFW,Burkina Faso,BF,P120517,BF:Local Government Support Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568123,Mise en œuvre de la composante C du Projet d'Appui aux Colle,11/05/2018 12:00:00 AM,BRIDGES MINISTRIES OF HOPE (BMH),Burkina Faso,BF,Not assigned,115976,BF-PACT-29734-CS-CQS,No
10/04/2018 12:00:00 AM,2019,AFW,Ghana,GH,P120026,GH:Sustainable Rural Water & Sanit Serv,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1611978,PROVISION OF CONSULTANCY SERVICES FOR CONSTRUCTION SUPERVISI,11/02/2018 12:00:00 AM,BHEKANS SERVICES LIMTED,Ghana,GH,Not assigned,620352,CR-WCS-18-02,No
10/04/2018 12:00:00 AM,2019,AFW,Ghana,GH,P120026,GH:Sustainable Rural Water & Sanit Serv,Not assigned,GOODS,Direct Selection,IBRD/IDA,Others,1599525,Quotation from Duraplast Limited was refer to a Panel for ne,10/12/2018 12:00:00 AM,DURAPLAST LIMITED,Ghana,GH,Not assigned,4993550,CWSA-HQ/GO-18/1,No
10/04/2018 12:00:00 AM,2019,AFW,Western Africa,3W,P150080,SWEDD,Not assigned,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Education,1588403,"Mise en oeuvre du Sous Projet ""SUKAABE REWLE"" ou lutte contr",10/15/2018 12:00:00 AM,ONG ASSOCIATION SONGUI MANEGRE AIDE AU DEVELOPPEMENT ENDOGEN,Burkina Faso,BF,Not assigned,2011570,21/00/02/05/80/2018/00042,No
10/04/2018 12:00:00 AM,2019,EAP,Vietnam,VN,P130014,Irrigated Agriculture Improvement,"Equipment, Water Supply and Sewerage",GOODS,Request for Bids,IBRD/IDA,Agriculture,1567429,Package PT/TB3/2016: Supply and Installation of pumps equipm,10/19/2018 12:00:00 AM,HAI DUONG PUMP MANUFACTURING JSC,Vietnam,VN,Not assigned,1205101,PT/TB3/2016,No
10/04/2018 12:00:00 AM,2019,EAP,Vietnam,VN,P130014,Irrigated Agriculture Improvement,"Equipment, Water Supply and Sewerage",GOODS,Request for Bids,IBRD/IDA,Agriculture,1567429,Package PT/TB3/2016: Supply and Installation of pumps equipm,10/19/2018 12:00:00 AM,ANDRITZ AG,Austria,AT,Not assigned,1205101,PT/TB3/2016,No
10/04/2018 12:00:00 AM,2019,ECA,Kazakhstan,KZ,P152625,Social Health Insurance Project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567973,Strategic partnership in development of corporate governance,10/10/2018 12:00:00 AM,VILNIUS UNIVERSITY,Lithuania,LT,Not assigned,1073458,SHIP-2-3/CS-06,No
10/04/2018 12:00:00 AM,2019,ECA,Kyrgyz Republic,KG,P126278,HEALTH & SP 2,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1567478,Technical Assistance for development of National health care,10/22/2018 12:00:00 AM,MANAGEMENT 4HEALTH GMBH,Germany,DE,Not assigned,618719,TA-81,No
10/04/2018 12:00:00 AM,2019,ECA,Kyrgyz Republic,KG,P126278,HEALTH & SP 2,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1567478,Technical Assistance for development of National health care,10/22/2018 12:00:00 AM,AVANCO CONSULTING COMPANY LLC,Kyrgyz Republic,KG,Not assigned,618719,TA-81,No
10/04/2018 12:00:00 AM,2019,ECA,Ukraine,UA,P158091,"Conflict Response, Monitoring",Environmental Studies,CONSULTANT SERVICES,Individual Consultant Selection,Recipient Executed A,Social Protection,1567424,Consultant on Social and Environment Safeguards,10/10/2018 12:00:00 AM,Individual Consultant,Ukraine,UA,Not assigned,21680,CS-1-011-IC,No
10/05/2018 12:00:00 AM,2019,AFE,Eastern Africa,3E,P121611,Fin Sec Dev + Regionalization Proj-FSDRP,Not assigned,GOODS,Direct Selection,IBRD/IDA,Others,1569696,Interfacing Bridge for RWANDA and BURUNDI,11/06/2018 12:00:00 AM,CMA SMALL SYSTEMS (CMA SS),Sweden,SE,Not assigned,296700,TZ-EAC-46948-GO-DIR,No
10/05/2018 12:00:00 AM,2019,AFE,Lesotho,LS,P151442,LS-Social Assistance Project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1568347,Technical Assistance to The Ministry of Social Development f,10/05/2018 12:00:00 AM,BRAC USA,United States,US,Not assigned,251296,LS-MOSD-44300-CS-CDS,No
10/05/2018 12:00:00 AM,2019,AFE,Malawi,MW,P160533,Digital Malawi I,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Info & Communication,1568735,Provision of Consultancy Services as MAREN Chief Technical O,10/22/2018 12:00:00 AM,Individual Consultant,Malawi,MW,Not assigned,158295,MW-PPPC-39616-CS-INDV,No
10/05/2018 12:00:00 AM,2019,AFE,Malawi,MW,P164445,Malawi-ASWAP SPII MDTF,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,Recipient EOthersecuted A,Others,1577994,Procurement Specialist,09/01/2018 12:00:00 AM,Individual Consultant,Malawi,MW,Not assigned,41105,MW-ASWAP II-57405-CS-INDV,No
10/05/2018 12:00:00 AM,2019,AFW,Senegal,SN,P156186,Dakar BRT Pilot Project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1568332,Etude de la situation de référence du projet BRT,10/24/2018 12:00:00 AM,CENTRE UNIVERSITAIRE DE RECHERCHE ET D’ETUDE DE LA MOBILITÉ,Senegal,SN,Not assigned,326191,SN-CETUD-64277-CS-CDS,No
10/05/2018 12:00:00 AM,2019,ECA,Turkey,TR,P151934,EU/IPA Energy Sector TA Project II,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Energy & Extractives,1567514,"Consulting Services for Long-Term Energy Scenarios, Capacity",10/08/2018 12:00:00 AM,AF MERCADOS EMI,Spain,ES,Not assigned,277748,EU IPA-13/ CS-03,No
10/05/2018 12:00:00 AM,2019,ECA,Turkey,TR,P151934,EU/IPA Energy Sector TA Project II,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Energy & Extractives,1567514,"Consulting Services for Long-Term Energy Scenarios, Capacity",10/08/2018 12:00:00 AM,EXERGIA ENERGY & ENVIRONMENT CONSULTANTS S.A.,Greece,GR,Not assigned,277748,EU IPA-13/ CS-03,No
10/05/2018 12:00:00 AM,2019,ECA,Turkey,TR,P151934,EU/IPA Energy Sector TA Project II,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Energy & Extractives,1567514,"Consulting Services for Long-Term Energy Scenarios, Capacity",10/08/2018 12:00:00 AM,E3 MODELING,Greece,GR,Not assigned,277748,EU IPA-13/ CS-03,No
10/05/2018 12:00:00 AM,2019,ECA,Turkey,TR,P151934,EU/IPA Energy Sector TA Project II,Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Energy & Extractives,1567514,"Consulting Services for Long-Term Energy Scenarios, Capacity",10/08/2018 12:00:00 AM,AF MERCADOS EMI ENERJI M�HENDISLIGI,Turkey,TR,Not assigned,277748,EU IPA-13/ CS-03,No
10/05/2018 12:00:00 AM,2019,SAR,India,IN,P102627,IN: Bihar PRI,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1568106,CONTRACT FOR CONSULTANT'S SERVICES (Lump-Sum) for Developmen,10/12/2018 12:00:00 AM,GOLDMINE ADVERTISING LTD,India,IN,Not assigned,2288181,BH/BPSP/C-040,No
10/05/2018 12:00:00 AM,2019,SAR,India,IN,P145502,Technology Center Systems Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Industry & Trade/Ser,1572287,Technology Cluster Manager - ''Time Based'' Contract for con,12/03/2018 12:00:00 AM,KPMG ADVISORY SERVICES,India,IN,Not assigned,4039881,IN-MSME-6408-CS-QCBS,No
10/07/2018 12:00:00 AM,2019,MNA,"Egypt, Arab Rep",EG,P117407,EG - Helwan South Power Project,"Equipment, Electrical",GOODS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1567667,Gasco/ICB/006 - Lot (4) For Supplying Insulating Joints.,09/11/2018 12:00:00 AM,ZUNT ITALIANA,Italy,IT,Not assigned,55995,GASCO /ICB/006,No
10/08/2018 12:00:00 AM,2019,AFE,Eastern Africa,3E,P143307,Reg. Great Lakes Integr. Agric. Dev. Pro,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1568505,Maitrise d'Ouvrage Déléguée avec UNOPS pour le Développement,10/18/2018 12:00:00 AM,UNOPS,"Congo, Democrat",ZR,Not assigned,38000000,ZR-MINAGRI-79098-CS-CDS,No
10/08/2018 12:00:00 AM,2019,AFE,Ethiopia,ET,P129828,ET GEQIP II,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1568336,Lot-1 Development Printing and Distribution of Grade 1-4 Env,04/05/2017 12:00:00 AM,STAR EDUCATIONAL BOOKS DISTRIBUTOR PVT LTD,India,IN,Not assigned,1207464,MOE/GEQIP-2/ICB/G-85/13,No
10/08/2018 12:00:00 AM,2019,AFE,Ethiopia,ET,P129828,ET GEQIP II,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1568352,Lot-2 Development Printing and Distribution of Grade 1-4 Env,04/05/2017 12:00:00 AM,STAR EDUCATIONAL BOOKS DISTRIBUTOR PVT LTD,India,IN,Not assigned,1127548,MOE/GEQIP-2/ICB/G-85/13,No
10/08/2018 12:00:00 AM,2019,AFW,Nigeria,NG,P124905,Erosion & Watershed Mgt Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1568960,Procurement of Contractor for the Construction of Palliative,10/12/2018 12:00:00 AM,IDC CONSTRUCTION LTD,Nigeria,NG,Not assigned,2138872,ANS/NEWMAP/WKS/LIB/18-01,No
10/08/2018 12:00:00 AM,2019,EAP,Lao People's De,LA,P164813,Lao PDR Competitiveness & Trade Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1568293,D1-7 - Private Sector Development Advisor,10/08/2018 12:00:00 AM,Individual Consultant,Lao People's De,LA,Not assigned,511354,D1-7,No
10/08/2018 12:00:00 AM,2019,ECA,Azerbaijan,AZ,P122812,ACIP,"Pharmaceuticals, Medical Products",GOODS,Direct Selection,IBRD/IDA,Agriculture,1567791,Supply of S19 conjunctival vaccines for cattle (Brudoll A),10/22/2018 12:00:00 AM,DOLLVET VETERINER ASI,Turkey,TR,Not assigned,320943,A3/G-30,No
10/08/2018 12:00:00 AM,2019,ECA,Kazakhstan,KZ,P086592,IRRIG/DR 2,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1570225,Works on Improvement of Irrigation and Drainage System of Bi,11/05/2018 12:00:00 AM,ZHILSTROY INDUSTRIYA,Kazakhstan,KZ,Not assigned,7045558,KZIDIP2/CW-NCB-01,No
10/08/2018 12:00:00 AM,2019,ECA,Serbia,YF,P157117,Serbia Inclusive ECEC,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1567948,CFU Director,10/09/2018 12:00:00 AM,Individual Consultant,Serbia,YF,Not assigned,239330,SER-ECEC-8693YF-IC-CS-18-14,No
10/08/2018 12:00:00 AM,2019,ECA,Serbia,YF,P156837,SOFI Project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1567962,CFU Head of Operations,10/09/2018 12:00:00 AM,LJILJANA DZUVER,Serbia,YF,Not assigned,236966,SER-ECEC-8693YF-IC-CS-17-01,No
10/08/2018 12:00:00 AM,2019,ECA,Uzbekistan,UZ,P146328,Pap-Angren Railway,"Equipment, Mechanical",GOODS,Request for Bids,IBRD/IDA,Transportation,1567675,AP-04/1,06/11/2018 12:00:00 AM,KIROW ARDELT,Germany,DE,Not assigned,4976334,AP-04/1,No
