As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
08/17/2015 12:00:00 AM,2016,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,"Equipment, Electrical",GOODS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1541913,"Lot 1 (PE80&PE100 Fittings) :PE80: 1,2,7,8,9,10,21,22,23,24,",09/16/2015 12:00:00 AM,KIMPLAS PIPING SYSTEMS LTD.,India,IN,Not assigned,226916,3/TG-ICB2,No
08/17/2015 12:00:00 AM,2016,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,"Equipment, Electrical",GOODS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1541917,"Lot 2 (Lot 2  Distribution Valves) :6,7,8,9,10,12",09/16/2015 12:00:00 AM,AVK,India,IN,Not assigned,275920,8/TG-ICB2,No
08/17/2015 12:00:00 AM,2016,MNA,West Bank and G,GZ,P117444,GZ-Palestinian PNGOIV,Social Studies,CONSULTANT SERVICES,Individual Consultant Selection,Special Finc.,(H)Health & social,1536036,"the consultant shall perform from September 15, 2015 until 3",09/02/2015 12:00:00 AM,Individual Consultant,West Bank and G,GZ,Not assigned,25125,IDA-C-08/1ST EXTENSION,No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538099,G-1001 (Lot 402): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,FARAJI PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,242509,G-1001 (LOT 402),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538101,G-1002 (Lot 407): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BANGLADESH DIGITAL PRINTING PACKAGING,Bangladesh,BD,Not assigned,239146,G-1002 (LOT 407),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538105,G-1002 (Lot 410): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,260362,G-1002 (LOT 410),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538106,G-1003 (Lot 411): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,HAWLADAR OFFSET PRESS,Bangladesh,BD,Not assigned,187622,G-1003 (LOT 411),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538107,G-1001 (Lot 401): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,JUPITER PRINTERS,Bangladesh,BD,Not assigned,159257,G-1001 (LOT 401),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538108,G-1001 (Lot 403): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,KACHUA PRESS & PUBLICATION,Bangladesh,BD,Not assigned,224196,G-1001 (LOT 403),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538110,G-1001 (Lot 404): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,256582,G-1001 (LOT 404),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538111,G-1003 (Lot 413): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,KACHUA PRESS & PUBLICATION,Bangladesh,BD,Not assigned,242463,G-1003 (LOT 413),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538113,G-1001 (Lot 406): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BANGLADESH DIGITAL PRINTING PACKAGING,Bangladesh,BD,Not assigned,197621,G-1002 (LOT 406),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538114,G-1002 (Lot 409): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,FARAJI PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,267426,G-1002 (LOT 409),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538115,G-1003 (Lot 412): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,KACHUA PRESS & PUBLICATION,Bangladesh,BD,Not assigned,243522,G-1003 (LOT 412),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538116,G-1003 (Lot 414): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,220233,G-1003 (LOT 414),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538117,G-1002 (Lot 408): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BANGLADESH DIGITAL PRINTING PACKAGING,Bangladesh,BD,Not assigned,248830,G-1002 (LOT 408),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538118,G-1004 (Lot 416): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,S. R. PRINTING PRESS LTD.,Bangladesh,BD,Not assigned,141808,G-1004 (LOT 416),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538119,G-1004 (Lot 417): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,HAWLADAR OFFSET PRESS,Bangladesh,BD,Not assigned,178791,G-1004 (LOT 417),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538120,G-1004 (Lot 420): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,MOUSUMI OFFSET PRESS,Bangladesh,BD,Not assigned,232308,G-1004 (LOT 420),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538121,G-1005 (Lot 421): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,240259,G-1005 (LOT 421),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538122,G-1003 (Lot 415): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,359999,G-1003 (LOT 415),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538123,G-1005 (Lot 423): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,HAWLADAR OFFSET PRESS,Bangladesh,BD,Not assigned,189202,G-1005 (LOT 423),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538124,G-1006 (Lot 426): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,256427,G-1006 (LOT 426),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538125,G-1006 (Lot 430): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,MOUSUMI OFFSET PRESS,Bangladesh,BD,Not assigned,187499,G-1006 (LOT 430),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538126,G-1007 (Lot 431): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,263374,G-1007 (LOT 431),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538127,G-1004 (Lot 418): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,226506,G-1004 (LOT 418),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538128,G-1004 (Lot 419): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,346543,G-1004 (LOT 419),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538129,G-1006 (Lot 428): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,248812,G-1006 (LOT 428),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538130,G-1006 (Lot 429): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,185368,G-1006 (LOT 429),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538131,G-1007 (Lot 432): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,252614,G-1007 (LOT 432),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538132,G-1005 (Lot 422): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,277526,G-1005 (LOT 422),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538133,G-1008 (Lot 440): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,267680,G-1008 (LOT 440),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538134,G-1009 (Lot 442): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,256503,G-1009 (LOT 442),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538135,G-1009 (Lot 443): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,169234,G-1009 (LOT 443),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538136,G-1009 (Lot 444): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,243894,G-1009 (LOT 444),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538137,G-1005 (Lot 424): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,HAWLADAR OFFSET PRESS,Bangladesh,BD,Not assigned,241670,G-1005 (LOT 424),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538138,G-1005 (Lot 425): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,PRIYANKA PRINTING AND PUBLICATIONS,Bangladesh,BD,Not assigned,315536,G-1005 (LOT 425),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538139,G-1006 (Lot 427): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,271730,G-1006 (LOT 427),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538141,G-1009 (Lot 445): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,308044,G-1009 (LOT 445),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538142,G-1007 (Lot 433): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,239287,G-1007 (LOT 433),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538143,G-1007 (Lot 434): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,NEW PANAMA PRINTERS,Bangladesh,BD,Not assigned,162072,G-1007 (LOT 434),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538144,G-1007 (Lot 435): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,NEW PANAMA PRINTERS,Bangladesh,BD,Not assigned,214595,G-1007 (LOT 435),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538145,G-1008 (Lot 436): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,347042,G-1008 (LOT 436),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538146,G-1012 (Lot 458): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,531253,G-1012 (LOT 458),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538147,G-1008 (Lot 438): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,205086,G-1008 (LOT 438),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538148,G-1008 (Lot 439): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,245695,G-1008 (LOT 439),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538149,G-1009 (Lot 441): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,APEX PRINTING & COLOR,Bangladesh,BD,Not assigned,174580,G-1009 (LOT 441),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538150,G-1010 (Lot 448): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,231396,G-1010 (LOT 448),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538151,G-1013 (Lot 463): Printing Textbook AY2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,299887,G-1013 (LOT 463),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538152,G-1010 (Lot 446): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,305735,G-1010 (LOT 446),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538153,G-1010 (Lot 449): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,APEX PRINTING & COLOR,Bangladesh,BD,Not assigned,296832,G-1010 (LOT 449),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538154,G-1011 (Lot 452): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,138379,G-1011 (LOT 452),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538155,G-1011 (Lot 453): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,170488,G-1011 (LOT 453),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538156,G-1011 (Lot 454): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,206102,G-1011 (LOT 454),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538157,G-1010 (Lot 447): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,APEX PRINTING & COLOR,Bangladesh,BD,Not assigned,230670,G-1010 (LOT 447),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538158,G-1010 (Lot 450): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,276795,G-1010 (LOT 450),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538159,G-1011 (Lot 451): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,PRIYANKA PRINTING AND PUBLICATIONS,Bangladesh,BD,Not assigned,321716,G-1011 (LOT 451),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538160,G-1012 (Lot 456): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,SIMANTO PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,184047,G-1012 (LOT 456),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538161,G-1012 (Lot 460): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,KACHUA PRESS & PUBLICATION,Bangladesh,BD,Not assigned,340232,G-1012 (LOT 460),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538162,G-1011 (Lot 455): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,270609,G-1011 (LOT 455),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538163,G-1012 (Lot 457): Primary Textbook AY 2016,09/20/2015 12:00:00 AM,SIMANTO PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,211577,G-1012 (LOT 457),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538164,G-1013 (Lot 461): Printing Textbook AY2016,09/21/2015 12:00:00 AM,ANANDA PRINTERS,Bangladesh,BD,Not assigned,364873,G-1013 (LOT 461),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538165,G-1013 (Lot 462): Printing Textbook AY2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,344486,G-1013 (LOT 462),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538166,G-1014 (Lot 466): Printing Textbook AY2016,09/20/2015 12:00:00 AM,BRIGHT PRINTING PRESS,Bangladesh,BD,Not assigned,204600,G-1014 (LOT 466),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538167,G-1012  (Lot 459): Primary Textbook AY 2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,376128,G-1012  (LOT 459),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538168,G-1013 (Lot 464),09/20/2015 12:00:00 AM,S. R. PRINTING PRESS LTD.,Bangladesh,BD,Not assigned,194567,G-1013 (LOT 464),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538169,G-1014 (Lot 469): Printing Textbook AY2016,09/21/2015 12:00:00 AM,SARKER PRINTING & PUBLISHING,Bangladesh,BD,Not assigned,198229,G-1014 (LOT 469),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538170,G-1014 (Lot 470): Printing Textbook AY2016,09/21/2015 12:00:00 AM,DHALESHWARI LIMITED,Bangladesh,BD,Not assigned,216309,G-1014 (LOT 470),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538171,G-1015 (Lot 472): Printing Textbook AY2016,09/20/2015 12:00:00 AM,APEX PRINTING & COLOR,Bangladesh,BD,Not assigned,306199,G-1015 (LOT 472),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538173,G-1015 (Lot 471): Printing Textbook AY2016,09/20/2015 12:00:00 AM,EAST WEST MEDIA GROUP LIMITED,Bangladesh,BD,Not assigned,221062,G-1015 (LOT 471),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538177,G-1013 (Lot 465): Printing Textbook AY2016,09/20/2015 12:00:00 AM,S. R. PRINTING PRESS LTD.,Bangladesh,BD,Not assigned,224199,G-1013 (LOT 465),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538178,G-1014 (Lot 467): Printing Textbook AY2016,09/21/2015 12:00:00 AM,BALAKA PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,232714,G-1014 (LOT 467),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538179,G-1015 (Lot 473): Printing Textbook AY2016,09/20/2015 12:00:00 AM,PROMA PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,276914,G-1015 (LOT 473),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538182,G-1014 (Lot 468): Printing Textbook. AY2016,09/21/2015 12:00:00 AM,BALAKA PRESS & PUBLICATIONS,Bangladesh,BD,Not assigned,255063,G-1014 (LOT 468),No
08/17/2015 12:00:00 AM,2016,SAR,Bangladesh,BD,P113435,BD: Primary Education Dev. Program III,Miscellaneous,GOODS,International Competitive Bidding,IBRD/IDA,Education,1538206,G-1016 (Lot 476): Printing Textbook AY2016,09/20/2015 12:00:00 AM,S. R. PRINTING PRESS LTD.,Bangladesh,BD,Not assigned,182646,G-1016 (LOT 476),No
