As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
08/02/2017 12:00:00 AM,2018,AFE,Uganda,UG,P130471,UG-Competive. & Enterprise. Dev. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Public Admin,1548845,Construction of Institute of Surveying and Land Management a,07/13/2017 12:00:00 AM,TECHNO THREE (U) LTD,Uganda,UG,Not assigned,1490499,UG-MLHUD-13936-CW-RFB,No
08/02/2017 12:00:00 AM,2018,AFW,Liberia,LR,P149683,Liberia Renewable Energy Access Project,Procurement Technical Assistance,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Energy & Extractives,1549466,Consultancy Services for International Procurement Specialis,08/02/2017 12:00:00 AM,Individual Consultant,Zimbabwe,ZW,Not assigned,131326,RREA/LIR,No
08/02/2017 12:00:00 AM,2018,AFW,Western Africa,3W,P152359,Ebola Emergency Response Project,Administrative Services,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Health,1549445,Consultancy Services for the position of General Administrat,08/18/2017 12:00:00 AM,BARRIE LIGHE,Liberia,LR,Not assigned,40800,PIU/EERP: 23/2017 TA,No
08/02/2017 12:00:00 AM,2018,ECA,Ukraine,UA,P127156,SECOND ROAD & SAFETY IMPROVEMENT PROJ.,Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1548882,Supervision Consultancy Services for Construction Works of C,08/14/2017 12:00:00 AM,JV TEMELSU INTERNATIONAL ENGINEEERING INC. WITH FBM UKRAINE,Turkey,TR,Not assigned,1971174,RFP 8,No
08/02/2017 12:00:00 AM,2018,ECA,Uzbekistan,UZ,P146328,Pap-Angren Railway,"Equipment, Electrical",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1548878,procurement of motor platform,04/10/2017 12:00:00 AM,IVILTRA,Lithuania,LT,Not assigned,1170000,AP-04/26,No
08/02/2017 12:00:00 AM,2018,ECA,Uzbekistan,UZ,P146328,Pap-Angren Railway,"Equipment, Electrical",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1548890,procurement of self-propelled snow-remover,04/11/2017 12:00:00 AM,ROSTOK CIS K/S,Denmark,DK,Not assigned,2291000,AP-04/4,No
08/02/2017 12:00:00 AM,2018,LCR,Haiti,HT,P120895,HT MST Infra. & Instit. Emerg Recov.j,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Transportation,1550244,TRAVAUX LIES A LA PREPARATION ET A L'ELABORATION DES DEPENSE,08/02/2017 12:00:00 AM,Individual Consultant,Canada,CA,Not assigned,109224,P120895,No
08/02/2017 12:00:00 AM,2018,LCR,OECS Countries,6O,P117871,6O Regional Disaster Vuln Reduct. Projs,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Water/Sanit/Waste,1550543,Senior Engineer,07/28/2017 12:00:00 AM,Individual Consultant,St. Vincent and,VC,Not assigned,368474,2288/2017,No
08/02/2017 12:00:00 AM,2018,SAR,India,IN,P127725,Bihar Kosi Basin Development Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1548907,Management Support to the Mathematical Modelling Centre (MMC,08/10/2017 12:00:00 AM,CENTER FOR ENVIRONMENT AND GEOGRAPHIC INFORMATION SERVICES (,Bangladesh,BD,Not assigned,931277,IN-BIHAR/BAPEPS/WRD/CONSULTANCY/,No
08/02/2017 12:00:00 AM,2018,SAR,India,IN,P127725,Bihar Kosi Basin Development Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1548907,Management Support to the Mathematical Modelling Centre (MMC,08/10/2017 12:00:00 AM,INSTITUTE OF WATER MODELLING (IWM),Bangladesh,BD,Not assigned,931277,IN-BIHAR/BAPEPS/WRD/CONSULTANCY/,No
08/02/2017 12:00:00 AM,2018,SAR,India,IN,P127725,Bihar Kosi Basin Development Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1548907,Management Support to the Mathematical Modelling Centre (MMC,08/10/2017 12:00:00 AM,"LEA ASSOCIATES SOUTH ASIA PVT.LTD.,(LASA)",India,IN,Not assigned,931277,IN-BIHAR/BAPEPS/WRD/CONSULTANCY/,No
08/02/2017 12:00:00 AM,2018,SAR,Nepal,NP,P127508,NP: PPCR: Climate Hazards,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Water/Sanit/Waste,1548869,Consulting Services for Development of Agriculture Managemen,07/30/2017 12:00:00 AM,INTERNATIONAL ELECTRONICS CONCERN PVT. LTD,Nepal,NP,Not assigned,167372,PPCR/MOAD/CS/QCBS-31,No
08/02/2017 12:00:00 AM,2018,SAR,Nepal,NP,P127508,NP: PPCR: Climate Hazards,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Water/Sanit/Waste,1548869,Consulting Services for Development of Agriculture Managemen,07/30/2017 12:00:00 AM,INFO DEVELOPER PVT. LTD.,Nepal,NP,Not assigned,167372,PPCR/MOAD/CS/QCBS-31,No
08/02/2017 12:00:00 AM,2018,SAR,Nepal,NP,P127508,NP: PPCR: Climate Hazards,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Water/Sanit/Waste,1548869,Consulting Services for Development of Agriculture Managemen,07/30/2017 12:00:00 AM,SHREE R.S. ENGINEERING SOLUTIONS PVT. LTD.,Nepal,NP,Not assigned,167372,PPCR/MOAD/CS/QCBS-31,No
08/03/2017 12:00:00 AM,2018,AFE,"Congo, Democrat",ZR,P147555,DRC -Health System Strengthening Project,Institution building,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Health,1551860,PARTENARIAT ENTRE LE PDSS ET L' EUP FBP MANIEMA POUR LA MISS,08/22/2017 12:00:00 AM,EUP MANIEMA,"Congo, Democrat",ZR,Not assigned,836558,198/PDSS/2016,No
08/03/2017 12:00:00 AM,2018,AFE,"Congo, Democrat",ZR,P149233,DRC Qual. & Relevance Sec.& Tertiary edu,Education Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Education,1550369,APPUI A LA MODERNISATION DE LÃ¢  ENSEIGNEMENT SUPERIEUR ET U,09/07/2017 12:00:00 AM,PROFESSEUR KABULE WETU WEVA,Canada,CA,Not assigned,158800,NO. 21/PEQPESU/ESU/2017,No
08/03/2017 12:00:00 AM,2018,AFE,Madagascar,MG,P132616,MG-Emergency Support to Education for Al,Not assigned,GOODS,UN Agencies (Direct),Recipient Executed A,Education,1548902,Acquisition de matériels informatiques destinés aux Directio,08/03/2017 12:00:00 AM,UNITED NATIONS OFFICE PROJECT SERVICES (UNOPS),World,1W,Not assigned,1052044,MG-UAT-EPT-23629-GO-UN,Yes
08/03/2017 12:00:00 AM,2018,AFE,Mozambique,MZ,P160033,Mozambique Forest Investment Project,Not assigned,CONSULTANT SERVICES,UN Agencies (Direct),IBRD/IDA,Agriculture,1548903,Hiring FAO to provide Techincal Assistance to DINAF.,07/10/2017 12:00:00 AM,FOOD AND AGRICULTURE ORGANIZATION OF UNITED NATIONS (FAO),World,1W,Not assigned,5902144,28/MFIP/CS/2017,Yes
08/03/2017 12:00:00 AM,2018,AFE,Tanzania,TZ,P127241,TZ-Intermodal & Rail Development Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Transportation,1548898,Project Manager and Infrastructure Specialist,03/03/2015 12:00:00 AM,Individual Consultant,United Kingdom,GB,Not assigned,895400,TZ-RAHCO-21253-CS-INDV,No
08/03/2017 12:00:00 AM,2018,AFW,Cameroon,CM,P150999,CMR Transport Sector Development Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1548881,"TRAVAUX DE REHABILITATION DE LA ROUTE BABADJOU-BAMENDA (51,9",06/19/2017 12:00:00 AM,SOGEA SATOM,France,FR,Not assigned,30014994,000195/M/PR/MINMAP/CCPM-TR/2017,No
08/03/2017 12:00:00 AM,2018,AFW,Nigeria,NG,P106172,NG-Electricity and Gas Improvement,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1548908,NGP-T6 LOT 2,05/20/2016 12:00:00 AM,JV OF SHREEM ELECTRICALS/ MBH POWER LIMITED,Nigeria,NG,Not assigned,17710124,NGP-T6,No
08/03/2017 12:00:00 AM,2018,AFW,Nigeria,NG,P106172,NG-Electricity and Gas Improvement,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1548918,NGP-T6 LOT 1,06/07/2016 12:00:00 AM,CHINA ENERGY ENGINEERING GROUP JIANGSU,China,CN,Not assigned,11830000,NGP-T6,No
08/03/2017 12:00:00 AM,2018,AFW,Nigeria,NG,P106172,NG-Electricity and Gas Improvement,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1548919,NGP-T6 LOT 3,06/07/2016 12:00:00 AM,CHINA ENERGY ENGINEERING GROUP JIANGSU,China,CN,Not assigned,11840950,NGP-T6,No
08/03/2017 12:00:00 AM,2018,ECA,Georgia,GE,P149952,East-West Highway Corridor Improvement,"Works, Infrastructure",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1549704,Construction works for the E-60 Highway Section from Zemo Os,09/06/2017 12:00:00 AM,ASTALDI,Italy,IT,Not assigned,147880190,EWHCIP/CW/ICB-01,No
08/03/2017 12:00:00 AM,2018,LCR,Haiti,HT,P120895,HT MST Infra. & Instit. Emerg Recov.j,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Transportation,1550239,MISE EN PLACE D'UN SYSTEME D'ARCHIVAGE PHISIQUE ET TECHNIQUE,08/03/2017 12:00:00 AM,Individual Consultant,Haiti,HT,Not assigned,47932,P120895,No
08/03/2017 12:00:00 AM,2018,SAR,India,IN,P127974,IN: NER Power System Improvement Proj,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1548895,Award for ASM DMS-1 package to M/s  Neccon Power & Infra Ltd,11/18/2016 12:00:00 AM,NECCON POWER & INFRA LTD.,India,IN,Not assigned,9583130,CC-CS/94-NER/REW-3079/1/G10/CA-I,No
08/04/2017 12:00:00 AM,2018,AFE,Angola,AO,P111840,AO-Municipal Health Serv Strength (FY10),Not assigned,GOODS,UN Agencies (Direct),IBRD/IDA,Agriculture,1548909,"Procurement of Vaccines, Nutritional Supplements, TB and HIV",07/28/2017 12:00:00 AM,UNITED NATIONS CHILDREN'S FUND (UNICEF),World,1W,Not assigned,6972096,CONTRACT C 213/DC-MHSS/G-100/17-,Yes
08/04/2017 12:00:00 AM,2018,AFE,Eastern Africa,3E,P155658,Southern Africa TB and Health Systems,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1548911,"Supply, Delivery, Installation and Commissioning of Six Digi",07/21/2017 12:00:00 AM,WORLDWIDE PHARMACEUTICAL DISTRIBUTORS,Malawi,MW,Not assigned,1109400,MW-CHSU-18240-GO-RFB,No
08/04/2017 12:00:00 AM,2018,AFE,Tanzania,TZ,P150937,TZ-DSM Urban Transprt Improvmnt Proj-SUF,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1548971,Consultancy Services for Supervision of Construction of Ubun,08/21/2015 12:00:00 AM,"DASAN CONSULTANTS CO., LTD.","Korea, Republic",KR,Not assigned,1858885,TRD/HQ/1004/2015/16,No
08/04/2017 12:00:00 AM,2018,AFE,Tanzania,TZ,P150937,TZ-DSM Urban Transprt Improvmnt Proj-SUF,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1548971,Consultancy Services for Supervision of Construction of Ubun,08/21/2015 12:00:00 AM,AFRISA CONSULTING LTD (SUB CONSULTANT),Tanzania,TZ,Not assigned,1858885,TRD/HQ/1004/2015/16,No
08/04/2017 12:00:00 AM,2018,LCR,Haiti,HT,P120895,HT MST Infra. & Instit. Emerg Recov.j,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1550131,CONSULTANT POUR UNE ASSISTANCE TECHNIQUE AU PROFIT DE L'ULCC,08/04/2017 12:00:00 AM,Individual Consultant,Haiti,HT,Not assigned,21389,P120895,No
08/04/2017 12:00:00 AM,2018,LCR,Haiti,HT,P120895,HT MST Infra. & Instit. Emerg Recov.j,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Transportation,1550234,TRAVEAUX DE CABLAGES INFORMATIQUES ET DE SYSTEME DE SURVEILL,08/04/2017 12:00:00 AM,Individual Consultant,Haiti,HT,Not assigned,43078,P120895-,No
08/04/2017 12:00:00 AM,2018,LCR,Haiti,HT,P120895,HT MST Infra. & Instit. Emerg Recov.j,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Transportation,1550240,TRAVEAUX DE CABLAGES INFORMATIQUES ET DE SYSTEMES DE SURVEIL,08/04/2017 12:00:00 AM,Individual Consultant,Haiti,HT,Not assigned,80552,P120895,No
08/04/2017 12:00:00 AM,2018,SAR,Pakistan,PK,P131850,Enhanced Nutrition for Mothers and Child,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1549287,Preparation & Implementation of Behavior Change Communicatio,07/03/2017 12:00:00 AM,ZEEKAY FILMS,Pakistan,PK,Not assigned,1685810,PK-NSPS-13428-CS-QCBS,No
08/04/2017 12:00:00 AM,2018,SAR,Pakistan,PK,P131850,Enhanced Nutrition for Mothers and Child,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1549287,Preparation & Implementation of Behavior Change Communicatio,07/03/2017 12:00:00 AM,BRAINCHILD COMMUNICATION PVT. LTD,Pakistan,PK,Not assigned,1685810,PK-NSPS-13428-CS-QCBS,No
08/05/2017 12:00:00 AM,2018,AFE,Zambia,ZM,P149091,ZM-Lusaka Sanitation Project,Not assigned,CONSULTANT SERVICES,Quality Based Selection,IBRD/IDA,Water/Sanit/Waste,1550319,Consultant to Provide Sanitation Marketing Services for the,08/29/2017 12:00:00 AM,17 TRIGGERS,Cambodia,KH,Not assigned,1893427,LWSC/LSP/CS-002/2015,No
08/06/2017 12:00:00 AM,2018,EAP,China,CN,P133114,Heilongjiang Public Transport,"Equipment, Transportation",GOODS,Request for Bids,IBRD/IDA,Transportation,1548930,HGJ-BRM-1.1,08/30/2017 12:00:00 AM,JV OF SHANGHAI EARTH TECHNOLOGIES GROUP ANG GUANGZHOU EARTH,China,CN,Not assigned,2440179,HGJ-BRM-1.1,No
08/07/2017 12:00:00 AM,2018,AFE,Eastern Africa,3E,P130871,RCIP 5 - Uganda,Not assigned,GOODS,Request for Bids,IBRD/IDA,Public Admin,1548955,"Design, Installation and Commissioning of a Unified Messagin",09/29/2017 12:00:00 AM,PRAVASI INFO TECHNOLOGIES PRIVATE LTD,India,IN,Not assigned,1979167,UG-NITA-U-17672-GO-RFB,No
08/07/2017 12:00:00 AM,2018,AFE,Eastern Africa,3E,P130871,RCIP 5 - Uganda,Not assigned,GOODS,Request for Bids,IBRD/IDA,Public Admin,1548955,"Design, Installation and Commissioning of a Unified Messagin",09/29/2017 12:00:00 AM,IMPIGER TECHNOLOGIES PRIVATE LTD,Uganda,UG,Not assigned,1979167,UG-NITA-U-17672-GO-RFB,No
08/07/2017 12:00:00 AM,2018,AFE,Kenya,KE,P151831,Kenya Youth Employment and Opportunities,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Social Protection,1555650,CONSULTANCY SERVICES FOR PROVISION OF PROCUREMENT SUPPORT TO,08/01/2017 12:00:00 AM,Individual Consultant,Kenya,KE,Not assigned,78740,KE-MPYG-12033-CS-CQS,No
08/07/2017 12:00:00 AM,2018,AFE,Uganda,UG,P130471,UG-Competive. & Enterprise. Dev. Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1553514,Consultancy services for cost analysis of the business licen,09/14/2017 12:00:00 AM,Individual Consultant,Netherlands,NL,Not assigned,50180,UG-PSFU-7176-CS-INDV,No
08/07/2017 12:00:00 AM,2018,AFW,"Gambia, The",GM,P152659,Gambia Electricity Support Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1549257,Upgrading of Transformers and Installation of Switchgear,NA,GLOBAL TRADING GROUP N.V.,Belgium,BE,Not assigned,393485,GESP/WORKS/C2/01,No
08/07/2017 12:00:00 AM,2018,AFW,"Gambia, The",GM,P152659,Gambia Electricity Support Project,Not assigned,GOODS,Direct Selection,IBRD/IDA,Energy & Extractives,1548942,Replacement of 1 x W20V32 Diesel Generator at the Brikama II,08/03/2017 12:00:00 AM,WARTSILA WEST AFRICA,Finland,FI,Not assigned,2477580,GESP/GOODS/C1/04BIS,No
08/07/2017 12:00:00 AM,2018,AFW,Guinea,GN,P147758,GN_PRIMARY HEALTH SERVICES IMPROVEMENT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,Health,1550427,"Fourniture des equipements medicaux, mobilier medical et ins",11/01/2017 12:00:00 AM,SOCIETE MICHIELS,Belgium,BE,Not assigned,409394,2017/268/1/4/1/2/2/018,No
08/07/2017 12:00:00 AM,2018,EAP,Vietnam,VN,P118783,VN-Managing Natural Hazards Project,Design Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1548937,"QCBS Package C2-DV2 ""Strengthening end-to-end application an",08/10/2017 12:00:00 AM,"JOINT VENTURE OF EARTH SYSTEM SCIENCE CO., LTD (JAPAN) - DA",Vietnam,VN,Not assigned,1168250,C2-DV2,No
08/07/2017 12:00:00 AM,2018,SAR,India,IN,P102627,IN: Bihar PRI,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1556341,Agreement attached,08/11/2017 12:00:00 AM,CSM TECHNOLOGIES PVT. LTD,India,IN,Not assigned,590709,BH/BPSP/C-015,No
08/08/2017 12:00:00 AM,2018,AFE,"Congo, Democrat",ZR,P128887,DRC FIP Improved Forested Landscape Mgmt,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,Recipient Executed A,Agriculture,1550173,SERVICES DÃ¢  UN EXPERT EN CHARGE DE LA COMMUNICATION,08/14/2017 12:00:00 AM,Individual Consultant,"Congo, Democrat",ZR,Not assigned,75400,0112/IDA/PGAPF/UC-PIF/MEDD/CPM/A,No
08/08/2017 12:00:00 AM,2018,AFE,Uganda,UG,P119737,UG-Electricity Sector Development Proj,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1548947,"DESIGN, SUPPLY AND CONSTRUCTION OF MV LINES AND ASSOCIATED L",07/08/2016 12:00:00 AM,A2Z INFRA ENGINEERING LIMITED,India,IN,Not assigned,4199676,UG-MEMD-19646-GO-RFB,No
08/08/2017 12:00:00 AM,2018,AFE,Uganda,UG,P133590,UG-KIIDP 2,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1549002,Consultancy Services for Design of Traffic Control Centre Bu,05/11/2017 12:00:00 AM,OUBUNTU CONSULTING LIMITED,Uganda,UG,Not assigned,458009,KCCAK-IIDP2-ISCS-19,No
08/08/2017 12:00:00 AM,2018,EAP,Indonesia,ID,P112158,Pumped Storage TA Project,Environmental Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1548940,Consulting Services for Environmental and Social Impact Asse,03/17/2017 12:00:00 AM,LAHMEYER INTERNATIONAL GMBH,Germany,DE,Not assigned,261292,0096.PJ/DAN.02.06/DIR/2017,No
08/08/2017 12:00:00 AM,2018,EAP,Indonesia,ID,P112158,Pumped Storage TA Project,Environmental Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1548940,Consulting Services for Environmental and Social Impact Asse,03/17/2017 12:00:00 AM,PT WIDYA CIPTA BUANA,Indonesia,ID,Not assigned,261292,0096.PJ/DAN.02.06/DIR/2017,No
08/08/2017 12:00:00 AM,2018,EAP,Myanmar,MM,P156124,Myanmar EITI Implementation Project,Not assigned,CONSULTANT SERVICES,Consultant Qualification  Selection,Recipient Executed A,Energy & Extractives,1548978,Independent Administrator for 2nd and 3rd Myanmar EITI Recon,07/21/2017 12:00:00 AM,MOORE STEPHENS,United Kingdom,GB,Not assigned,285700,C-3,No
08/08/2017 12:00:00 AM,2018,ECA,Ukraine,UA,P127156,SECOND ROAD & SAFETY IMPROVEMENT PROJ.,"Works, Maintenance and Rehabilitation",CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1548935,Works for capital repair of M03 Kyiv-Kharkiv-Dovzhanskiy Roa,10/10/2017 12:00:00 AM,XINJIANG COMMUNICATIONS CONSTRUCTION GROUP,China,CN,Not assigned,57298808,ICB NO: 2.5,No
08/08/2017 12:00:00 AM,2018,ECA,Ukraine,UA,P127156,SECOND ROAD & SAFETY IMPROVEMENT PROJ.,"Works, Maintenance and Rehabilitation",CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1548953,Works for Road Safety Improvement (reconstruction and capita,10/10/2017 12:00:00 AM,XINJIANG COMMUNICATIONS CONSTRUCTION GROUP,China,CN,Not assigned,38485397,ICB 2.4,No
08/08/2017 12:00:00 AM,2018,ECA,Ukraine,UA,P144893,"Serving People, Improving Health Project","Equipment, Medical",GOODS,Request for Bids,IBRD/IDA,Health,1548954,Procurement of equipment as per the PHC center outfit list,08/18/2017 12:00:00 AM,DIALOG DIAGNOSTICS,Ukraine,UA,Not assigned,457118,ICB 2.1.3/4,No
08/08/2017 12:00:00 AM,2018,LCR,Dominican Repub,DO,P147277,DR Dist. Grid Moderniz & Loss Reduction,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Energy & Extractives,1550891,Adquisicion de 13 carros para los trabajos de implementacion,09/11/2017 12:00:00 AM,DELTA COMERCIAL,Dominican Repub,DO,Not assigned,357162,554/17,No
08/08/2017 12:00:00 AM,2018,LCR,Dominican Repub,DO,P147277,DR Dist. Grid Moderniz & Loss Reduction,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Energy & Extractives,1550907,AdquisiciÃ ÃÂ³n de 8 camionetas y 5 minibuses para los tra,09/05/2017 12:00:00 AM,SANTO DOMINGO MOTORS COMPANY,Dominican Repub,DO,Not assigned,508780,549/17,No
08/08/2017 12:00:00 AM,2018,SAR,India,IN,P127974,IN: NER Power System Improvement Proj,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1548941,Award for ASM DMS Package on STERLING AND WILSON PVT. LTD.Su,01/24/2017 12:00:00 AM,STERLING AND WILSON PVT. LTD.,India,IN,Not assigned,9413690,CC-CS/94-NER/REW-3080/1/G10/CA-I,No
08/08/2017 12:00:00 AM,2018,SAR,India,IN,P127974,IN: NER Power System Improvement Proj,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1548952,Award for ASM DMS-3 on STERLING AND WILSON PVT. LTD.Supply C,01/24/2017 12:00:00 AM,STERLING AND WILSON PVT. LTD.,India,IN,Not assigned,10660332,CC-CS/94-NER/REW-3081/1/G10/CA-I,No
08/09/2017 12:00:00 AM,2018,AFE,Somalia,SO,P152024,SO-Water for Agropastoral Livelihood Pil,Not assigned,CIVIL WORKS,Request for Quotations,Recipient Executed A,Water/Sanit/Waste,1548977,Xamxamaa Subsur-Face Dam,07/10/2017 12:00:00 AM,SUNDUS CONSTRUCTION COMPANY,Somalia,SO,Not assigned,84124,SO-MOE-PL-14423-CW-RFQ,No
08/09/2017 12:00:00 AM,2018,SAR,Afghanistan,AF,P131864,Kabul Urban Transport Efficiency Improve,"Works, Infrastructure",CIVIL WORKS,International Competitive Bidding,Recipient Executed A,Transportation,1548960,Construction of Lot 8 Roads,10/12/2017 12:00:00 AM,GALAXY SKY AND ILYAS WAIS CONSTRUCTION COMPANIES,Afghanistan,AF,Not assigned,8447044,KM/WB/KUTEI/W/0008,No
08/10/2017 12:00:00 AM,2018,AFE,Angola,AO,P151224,AO:Water Sector Institutional Dev.2,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Water/Sanit/Waste,1549171,Senior Procurement Specialist,08/10/2017 12:00:00 AM,Individual Consultant,Mozambique,MZ,Not assigned,803171,20CS4/DNA/17,No
08/10/2017 12:00:00 AM,2018,AFE,Malawi,MW,P122616,MW-Financial Sector Technical Assistance,Not assigned,NON-CONSULTING SERVICES,Request for Bids,IBRD/IDA,Agriculture,1557750,Provision of software as a service (SaaS) for Transaction Pr,09/12/2017 12:00:00 AM,FINTECH INTERNATIONAL LIMITED,Mauritius,MU,Not assigned,1165134,MW-RBM-11427-NC-RFB,No
08/10/2017 12:00:00 AM,2018,AFE,Somalia,SO,P152241,Somali Core Economic Institutions SCORE,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,Recipient Executed A,Industry & Trade/Ser,1548995,PIU-Coordinator,05/21/2017 12:00:00 AM,Individual Consultant,Somalia,SO,Not assigned,217620,SO-MONPD-1542692-CS-INDV,No
08/10/2017 12:00:00 AM,2018,AFE,Uganda,UG,P123204,UG-Water Mgmt & Dev. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1548988,Lot 3: Construction of Ngora-Nyero-Kumi Town Council Water S,02/23/2017 12:00:00 AM,CHINA GEO ENGINEERING CORPORATION,China,CN,Not assigned,8083865,MOWE-REF-4,No
08/10/2017 12:00:00 AM,2018,AFE,Uganda,UG,P123204,UG-Water Mgmt & Dev. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1549000,Lot 2: Construction of Pallisa Town Council Water Supply and,02/23/2017 12:00:00 AM,CHINA GEO ENGINEERING CORPORATION,China,CN,Not assigned,5258870,MOWE-REF-4,No
08/10/2017 12:00:00 AM,2018,AFW,Liberia,LR,P159912,West Africa Fisheries - Liberia,Not assigned,CONSULTANT SERVICES,Direct Selection,Recipient EOthersecuted A,Others,1549418,EOthersternal Audit Consultancy,08/10/2017 12:00:00 AM,MGI- MONBO & COMPANY,Liberia,LR,Not assigned,7155,WARFP-REF-32,No
08/10/2017 12:00:00 AM,2018,LCR,Haiti,HT,P127203,HT Rebuilding Energy Infrastr & Access,Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1551684,Consultant pour une Mission d'IngÃÂ©nierie et de supervisio,08/24/2017 12:00:00 AM,INTEC GOPA INTERNATIONAL ENERGY CONSULTANTS,Germany,DE,Not assigned,838781,#,No
08/11/2017 12:00:00 AM,2018,EAP,"Micronesia, Fed",FM,P130592,FSM Connectivity Project,Procurement Technical Assistance,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Info & Communication,1551357,Procurement Specialist,09/14/2017 12:00:00 AM,Individual Consultant,Bolivia,BO,Not assigned,16170,PROCUREMENT SPECIALIST,No
08/11/2017 12:00:00 AM,2018,ECA,Tajikistan,TJ,P118196,DUSHANBE WATER SUPPLY II,"Works, Infrastructure",CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1548993,"Procurement of Design, Supply and Installation of Rapid Sand",10/04/2017 12:00:00 AM,LUDWIG PFEIFFER HOCH-UND TIEFBAU AND EMIT (ITALY),Germany,DE,Not assigned,5575573,DWSP2AF/W-09,No
