Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,19507452508.0656,19452000475.6183,20142756174.721,21633708220.0073,24763713000.6005,31081991724.7852,37215779655.5935,42085379489.0497,60905452457.928,48388363516.4273,56913065779.2588,67871907375.4484,76511069704.3228,78555622509.2653,80686929102.1927,68420257566.6036,65441278668.2947,70585606843.7797,79788768968.949,76331518668.5771,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,82017743416.2841,79484403984.8849,79904985384.8652,91760542940.0717,107759683863.123,120055291992.938,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177165635077.065,213587413183.996,224383620829.57,231218567178.979,244360888750.807,270556131701.171,278654637737.69,304567253219.097,314567541558.339,278221906022.841,263686552686.208
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,295065400,286106800,280435700,268354900,..
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45599900000,49921400000,54091800000,57907700000,62202700000,64928300000,66787900000,52938100000
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8355006706.57899,9545177014.1301,11670840931.8173,11619637798.991,14250755231.1257,17984910501.8979,21295659243.6168,21261432791.2675,23210682538.3928,21723531173.2409,20759069103.0961,22742613553.6879,24109509852.7402,24829107011.0701,23591523025.2864
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,8855705139.55857,8495806432.18467,7196260656.84556,7691367471.17992,9624440836.29309,10737500188.1123,13429430050.261,17856270473.153,24616537618.2325,22355601273.3545,27237782849.6908,33756238766.5,33296438306.4747,38651334287.6732,40377987208.689,36211372702.8085,36089550659.0914,38997129473.5558,40225448340.6322,37906944074.6128,35304238230.1132
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201175469114.327,200789362451.567,189805300841.603,191895943823.887,211007207483.515,222574697255.522,228470919605.669,202014363787.233
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,83670261708.0014,78921079687.8769,84307291973.8158,87039145965.2826,95002028504.6904,107419961717.693,127652859201.041,155980378253.634,181006700916.928,176131709174.763,208368726861.407,234216930369.796,261920509950.555,283902728260.716,297483247101.038,306446140628.709,318626761492.867,328480867142.69,346842094174.513,376823278560.849,361489354350
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,172219461126.067,190905493539.168,199072058823.529,217827260805.842,255110181539.808,306144336269.51,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,521016262734.924,542477096211.761,477811911394.084,472630364208.177,526508877305.321,587408980271.71,595862086928.211,594164690894.936
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,118310710337.203,121498889485.459,134156091661.961,164862142212.19,189034502110.752,197180330804.626,208581694893.991,240190803449.22,262344779551.78,243701635176.438,237880908317.652,244797226567.109,216236608773.976,226369502104.236,229596170846.995,199313894327.486,206286022781.894,220811110492.149,242194788533.537,239510770948.274,231255587276.741
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,100351700000,101564800000,102450000000,102445800000,103375500000,104336700000,103445500000,100925000000,104914600000,103138300000
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,17759890109.8901,17538461538.4615,19363736263.7363,23533791208.7912,31734065934.0659,44530494505.4945,60882142857.1429,79712087912.0879,115270054945.055,97798351648.3516,125122306346.154,167775268614.037,186833502362.128,198727642979.297,206224598564.624,161739955577.748,151732181857.113,161099122215.307,183334953813.209,175837550996.185,146373588866.511
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,37253259016.9976,40394824679.1232,46066101951.2933,57806506024.0964,74972669056.5922,98452791982.7024,122022997508.01,174585202805.233,214313628965.024,174103695930.213,166309355234.589,183326740143.016,170635805316.879,190801346194.297,199959363430.073,177729210874.504,188128818486.401,211695422578.655,241457403085.042,249696854574.199,248715551366.635
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,259710142196.943,306602070620.5,345470494417.863,430347770731.787,591016690742.798,764017107992.391,989930542278.695,1299705764823.62,1660846387624.78,1222644282201.86,1524917468442.01,2045925608274.37,2208295773643.15,2292473246621.08,2059241965490.83,1363481063446.77,1276786979221.81,1574199387070.9,1657328865709.99,1687448525466.61,1483497784867.6
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2067528500.40621,1965444514.89971,1964779920.78511,2137093489.31936,2375281626.60252,2932213574.70995,3317951468.37027,4068065928.6413,5177015141.48246,5671332137.79866,6121234528.98826,6881038269.61727,7650300319.83,7815599502.65683,8241332516.54991,8539048447.78065,8690485823.14546,9253098954.27769,9640280084.19572,10355974217.3735,10333991891.7032
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,269019710.327456,273088357.1637,288078881.433056,338838639.378435,420320176.359437,465568018.300557,505832439.822977,570469196.667431,619260721.579306,584706020.213857,663161517.850106,737401692.217475,760549587.136028,770021663.967789,756919917.334022,788307330.55567,799376439.530168,832153612.557186,821496064.526185,852250190.985485,807027244.42138
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1005159388.24397,1077413479.05282,1168269230.76923,1464326160.8154,1723750000,1785847531.40157,1908167105.75837,2185874623.59704,2393437820.41892,2056126701.86163,1881214370.93994,1813752783.96437,1604779647.95066,1678841811.66158,1673973694.69908,1419394771.21029,1468377272.13859,1528630707.49794,1655300872.53427,1616369645.99635,..
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,..,75951210.6852445,85171308.1654435,102085583.465275,114582561.627097,136450274.673234,142775597.255916,149146423.083742,188021190.592847,187820464.571058,196652514.267255,231489270.144529,250680845.747837,300554483.611626,346528329.183227,316066072.343754,345495614.979982,375614126.193877,412253809.728799,427425039.684339,472914469.91933
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,189514926213.333,184137469733.333,189605920240,215807655253.333,258742263040,328459700114.755,376900135727.637,415964583055.37,519796738640,429097899280,528207332640,671238840106.667,735974843360,746647127413.333,756350347333.333,654269902880,644935541440,688586244293.333,786521831573.333,792966838160,700117873249.269
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,6046725378.19906,6539623162.79803,7037368538.17975,8810461468.01141,10133399582.9999,11069290804.0915,11739446873.7749,14005710262.3572,16853991176.9058,16145868284.5645,16121314670.9653,17814284622.1718,17660871725.9977,18918668644.1941,19797254643.1212,17774766636.0459,19040312815.1337,20996564751.5994,23116699808.1723,23306213742.3602,24910904235.857
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,6875845986.52121,12960538723.7591,17120906918.3503,22482365321.7656,26141968161.0924,27683225959.2468,32482070360.3204,43170990616.4729,52194221468.5007,45162894380.9318,41819468691.8251,49258136128.9672,43309252921.0567,48394239474.6762,47062206677.6539,39655958842.5478,40692643373.0327,44179055279.8887,50640650221.4622,51475016532.1293,52960134078.6888
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,614879764.780006,622262057.191635,697518248.175182,705704816.042365,839319927.272727,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969936525.298729,1065826669.89742,1060226125.62616,1328157608.83087,1343007845.04468,1377495054.04127,1426651768.82189,1524486800.36049,1586008999.74841,1581380268.64289,1124937500
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,635874002.198748,1090467712.30773,1253340519.53311,1385810072.19217,1448536630.88143,1650494366.99875,1885112201.85278,2158496872.85796,2505458705.03338,2453899846.88317,2578026297.15912,2942546781.04548,3801862611.36414,4920343194.99339,5015157815.73406,4218723875.1379,3674794530.18956,3739577973.23943,4085114794.22324,4121733705.29165,3865018882.89755
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,96074477958.2367,89794943349.8912,92537752708.5893,97645448283.7791,115035498757.543,127807618360.971,148630373214.173,180941941477.009,193611986712.842,194152286008.938,239809387605.427,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318763807455.664,343337750742.27,375981539145.907,374386306993.109,339998477929.985
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,936089385.47486,985865921.787709,1022905027.93296,1245251396.64804,1253072625.69832,1263687150.83799,1191620111.73184,1185474860.3352,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,29169953012.7142,30752150335.5705,35130340673.8189,46816589164.7856,57332015147.7527,62785305310.2848,70708098105.6329,86454081576.7862,100469509301.304,89046289247.0131,90310718349.0156,99122802874.1718,94534730680.6023,98848641554.6311,101189715749.374,88467555243.7256,89655253976.4258,95209466459.44,105474651206.555,105119160234.117,104574146248.364
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,20289627636.6767,20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48006372844.2376,55552509154.8264,50368056404.5568,48161250405.2468,51516366654.8197,46580457470.2769,48401896808.3064,49930685013.4603,43090173394.6913,44736333522.4522,48466592281.6155,54135187443.8136,54174227308.8862,52880473699.8803
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,419933580.931046,409435392.194013,346431958.274064,352522682.156703,397611126.698465,476898763.595798,538668769.301531,620230005.227391,699157190.980782,735940409.683426,846797693.595387,1049952233.25874,1190994126.60431,1284698922.22785,1335538893.33315,1307061543.70981,1378551118.49224,1483758906.61054,1574599182.64697,1570215577.36071,1551245525.6045
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,3892402684.75612,3963532302.4655,4048860871.41323,4198485403.87919,4508845348.32757,4720727283.20485,4942319040.69822,4917607582.22895
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,136361854808.496,121514658737.165,115482368343.658,175256916996.047,228590027400.653,257772710832.953,271638484826.109,299415505152.298,286769839732.726,295936485832.635,375349442837.24,416418874936.304,396332702639.496,366829390478.954,350904575292.317,317620522794.827,296357282715.109,349554116683.818,368288939768.322,351431649241.439,301923639269.552
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,14586253383.0632,12231264525.0671,14602072410.9506,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..,..,..
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,596877648793.072,627286800894.855,705394315829.098,905492099322.799,1067093369754.16,1153285660987.44,1259343871534.31,1472131125102.66,1625224842536.99,1485583495415.39,1420722034063,1478772824224.03,1324820091194.67,1354757433212.72,1369398844599.58,1195119269971.52,1232076017361.53,1309297246509.31,1421459363680.67,1393490524517.64,1281199091016.35
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,16330814179.9766,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279814924.5918,32350248410.8216,40713812309.7316,42066217871.5349,56725749221.9043,65292753005.4665,68434409315.1123,74317806538.3632,79356449840.5771,80604080688.5775,82401038709.5356,87421762728.6293,87954272082.1068,83975584254.4032,80706600228.6499
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,421695769.843918,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644411111.111111,689285185.185185,751233333.333333,747862962.962963,760170370.37037,817759259.259259,800414814.814815,839770370.37037,916566666.666667,923155555.555555,971170370.37037,996944444.444444,1010822222.22222,1044711111.11111,927451851.851852
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1486758037.03704,1576988407.40741,1605146777.77778,1664816740.74074,1755130814.81481,1808079888.88889,1865375222.22222,1999090407.40741,2065875074.07407,2122450629.62963,1703364240.74074
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,396262962.962963,430040740.740741,461885185.185185,481807407.407407,521974074.074074,550729629.62963,610929629.62963,684444444.444444,695429629.62963,674922222.222222,681225925.925926,676129629.62963,692933333.333333,721207407.407407,727714814.814815,755400000,774429629.62963,792177777.777778,811300000,824718518.518518,809681481.481481
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,12257418326.0734,13182979783.533,14803189092.7044,17646503525.1743,21457470202.7839,26524538565.7403,35822408611.5588,45898948564.0593,54526580231.5568,49957202646.4102,65633998265.3946,57892238677.5557,48243204173.7838,51215344066.2567,61731303935.2203,64458521787.0803,52804065669.9124,45017179069.0973,34522586970.0018,32250448249.4595,26110829190.4008
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793388732.29125,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126291450.81511,3317438910.83068,3591623596.03082,3996247906.19765,4221373022.25798,3807922874.48306
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,262835454366.855,242395852494.409,266849061835.659,334337212322.076,385118044877.465,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,531283304459.667,537609865719.019
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,279841151705.353,287226531168.523,310175772488.13,363063293977.872,405531321270.607,420544947799.55,443801905407.561,493537376707.764,570304197211.707,558199868578.256,603434493402.679,722038242134.62,692109693986.886,712748124222.61,734396591036.932,702149580770.901,695600652899.283,704478516963.855,735889205256.251,731474367940.429,747968636174.008
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,19325894913.1254,21099833783.503,21582248881.6592,21828144686.0394,25086930693.0693,28858965517.2414,33332844574.7801,40405006007.2086,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,860521119.298753,1080768906.5003,1221120798.81336,1555301496.04756,2076182460.86517,2312327536.41789,2830220713.07301,3719506172.83951,5161337336.40365,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,8271454300.59548,6992393787.40891,7536439875.08334,7765014424.33779,8300784856.87904,8194150301.78552
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,13375976353.6994,13581644245.7352,14142035080.2849,15224257698.482,16675948414.7573,18399046025.2688,18649590248.2626,21843529024.9154,27941177434.5087,29081425282.2949,32014249841.4151,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,57003713748.2316,61136873747.3324,62409748426.5824
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,126392233706.79,120296476180.402,134300851255.002,152280677649.055,172895749632.046,189318549680.384,221758196504.936,262942476722.425,291382991177.698,281710416557.292,341104820155.464,370819140946.553,397558222957.17,420333203150.426,407339454060.678,401296437424.995,413366150655.591,456356961443.497,506611070188.362,544263968873.601,501794961925.244
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,367087900,477457500,469461100,490400300,440732900,462261800,453796000,542795300,648492700,726881600,881826900,1054725400,1147779600,1395524600,1447311400,1594410800,1650608600,1599338100,1559894900,2017924900,1821000000
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1491891107.95711,1482437752.05739,1706698099.44513,2115836353.1204,2259992642.29014,2281482855.46518,2351584608.41123,2662612348.44099,3323677130.04484,3379258564.97242,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,7574635241.30191
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,204849612.592276,181116952.7897,182763693.916873,202246959.690276,230657965.488586,261797606.149719,292232117.078998,298513956.159185,344428609.006734,312377379.297118,366840012.442325,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629,..
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,8154338232.95978,8824873259.32105,9008273720.93395,11305459802.0683,13280275123.0354,15982282462.3786,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157948396.2042,25433011405.3017,25763220107.0051,27268478564.5547,27615843098.0949,24959858249.4433,22386264807.3174,22385426653.883,23679919654.9891,23208326547.5327,21529824769.2969
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,21473261837.0176,22066031834.2948,23142153759.5836,27453007372.9142,31183059012.4448,32273007553.5687,34377310293.0128,38914078351.8027,44860969077.1853,43454935940.1614,44050929160.2627,45810626509.4474,45044138549.2029,46251074044.439,47632390881.7812,43173531810.7667,41801284916.2011,39802554352.3188,39770478673.1648,39195716330.4253,39235672868.2722
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,274302959053.103,201751148417.102,240253216295.117,314592428076.487,408876042651.701,506308311476.63,557057829051.453,681337335021.874,770462156204.38,649272568774.193,776992599946.766,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778377023568.884,761428183369.171,720101212394.114
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2904732773.48312,3534803921.56863,4461978498.86577,5977560877.44013,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45231428571.4286,..
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,..,358744800,366707900,409753600,485598800,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,13742057.0500928,13196544.946726,15450994.2410084,18231078.5394643,21534931.6075894,21839098.8927071,22902861.4457831,27030374.0272781,30290219.7617849,27101076.2751521,31823518.6204366,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575,48855550.2030142
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,6193246837.09687,5840503868.57246,6178563590.89254,6606884390.78019,7939487473.86318,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25019909334.6707,26558908398.0404,27752046902.446,27188667092.7781,28791625085.1143,32472362948.833,32248116472.5115,29078589751.4596,30744473839.7437,32912338571.3403,35170037380.863,37372032557.5944
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,31261718319.1794,37972301334.6736,42351593887.2827,50084197498.4529,64819702951.6826,86057915585.3026,107647920792.079,142579603960.396,179816790704.739,117113410001.027,136013155905.036,163159671670.265,175781379051.433,183310146378.081,133503411375.739,91030959454.6961,93355993628.5042,112190355158.178,130901858421.72,153929501862.341,155582008717.426
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,104337372362.151,103311640571.818,109816201497.617,124346358066.712,147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,289787338325.391,350666031313.819,374590605854.323,390107556160.654,403137100068.074,358135057862.492,357045064669.843,385605506848.196,422215043594.282,421142267937.372,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1658193372673.63,1638656974233.48,1780082434052.76,2050919183673.47,2412045038447.46,2532796363636.36,2706014719411.22,3093407362945.18,2921431985294.12,2412389780339.62,2481579504997.81,2659882040934.51,2704017284861.91,2783251090198.95,3065521109394.94,2932784751846.27,2693247611031.81,2662484018735.82,2857316524862.61,2830813507746.87,2707743777173.91
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,10252345464000,10581821399000,10936419054000,11458243878000,12213729147000,13036640230000,13814611414000,14451858656000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18238300569000,18745075687000,19542979183000,20611860934000,21433224697000,20936600000000
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,22823255801.8447,20898788416.6348,13606494599.4261,12045631092.5353,13686329890.1191,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284481651.9021,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,57236652490.1699,64233966861.2518,64515038268.1373,61231149880.5857,53628827440.3582
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,13760513969.314,11401421329.1974,9687788512.80184,10134453435.4603,12030023547.8807,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,46679875793.5724,56516280748.3777,63628854498.5024,68997168337.6782,76658542757.4707,81847410181.7953,81779012350.8833,59159945320.5667,50392607758.2324,57726542784.9204,57707189945.4214
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,272014693.050806,257926881.72043,262596597.803278,314471328.071548,364996869.129618,394962552.336108,439376794.094041,516392922.513728,590748237.021657,592622502.360859,670713208.084552,770153304.153832,747839697.746593,758304466.245339,772315721.265827,730870581.672312,780889605.899977,880043553.748442,914727908.137793,930337960.037478,854793640.145606
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,117140723529.412,122903960204.505,92893587733.6549,83620628582.1082,112453382329.615,145510008134.75,183477522123.894,230364012575.687,315953388510.678,329787628928.471,393192354510.653,316482190800.364,381286237847.667,371005379786.566,482359318767.703,..,..,..,..,..,..
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,31172518403.3162,32685198735.3053,35064105500.8344,39552513316.0734,45427854693.2554,57633255618.2731,66371664817.0436,77414425532.2452,99130304099.1274,106014659770.222,115931749697.241,135539438559.709,155820001920.492,171222025117.381,186204652922.262,193241108709.536,205276172134.901,223779865815.183,245213686369.157,261921244843.172,271158442059.082
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,..,..,3269000000,3453000000,3799000000,4439000000,4504000000,4803000000,4250000000,4203000000,4339000000,4239000000,4095000000,3762000000,3622000000,3748000000,3873000000,3893000000,3984000000,..,..
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15561300000
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,9652436179.64605,9861560094.74009,10694628091.6726,11777966673.3897,13872791658.5487,16746344766.2044,19061978586.1278,21650532264.2322,26910851361.7555,25130274124.2525,30906749533.221,32726417212.348,35401341663.0425,40415235701.9871,43228585321.3272,42445102386.6049,30933825064.3657,26736138944.5558,23486269598.9858,..,..
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,3600683039.73254,4094480988.11931,4193845678.17033,4901839731.26571,6221077674.77871,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265559483.8548,23459515275.5776,25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311637646.6539,23308688906.1288,19320053859.279
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,19015327919.1087,19523622341.6133,16932434838.6928,16768513442.6415
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,267613767300.711,241472709667.314,247009474649.695,325890209856.69,404799681394.14,470509677443.763,532138977188.973,611561775265.04,666291101240.713,669232727887.427,803688606377.652,896256075479.174,913197374145.501,927655465312.341,956318682604.139,893099720325.014,854751939466.57,962268990853.851,984032027895.521,977809241188.771,898474072150.353
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,134150161633.262,141862545777.662,170531894804.468,197384166042.614,245856459111.752,302110792974.068,384336309536.004,451866076568.114,553031246170.03,492545833170.889,580217267150.154,658428249866.884,716935231751.071,807818949699.141,846943079513.472,757492080699.648,687484728475.586,680989095100.78,738131279381.972,792078923887.672,786584975143.582
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,756206410883.047,731690721592.834,732197408473.793,811817119855.915,965110763304.801,1186138212643.35,1405914768589.17,1639464200014.75,2081037477797.28,1795731689310.09,2111125616635.67,2494923345274.91,2769083177301.96,2849688199794.27,2884648185179.87,2513208408401.34,2461967082628.85,2511064813464.14,2758001019806.72,2811182227470.86,2530185792347.04
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,34218221475.4776,35249133288.9284,36990732783.7308,39545920869.4963,43259612434.0189,48918948073.756,55671360514.8618,61875367418.5173,70340115887.6869,59411439577.9183,64524447280.9871,69668272158.708,72051116148.0838,73419211007.4915,74439627824.1491,73063500000.9803,69496735798.6131,71763156883.7707,75432216540.9218,76644400521.136,68415253068.2718
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,428026566950.321,468573139250.95,527957538526.194,633714239797.637,762523255165.605,886114592647.932,1002191724643.5,1265850852286.09,1531496010447.76,1289523277830.25,1316585584120.7,1448818332413.1,1352666800306.25,1422206484521.36,1464858797617.65,1292086768710.81,1320631381338.53,1462833446332.53,1644174835271.96,1668520366187.3,1644372278258.43
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,3306967998299.72,3274588936680.55,3182101939067.11,3537481540691.09,4113241766951.7,4794874941278.2,5484082947238.32,6508713238524.13,7332883779102.75,7064067869170.23,8576600003890.37,9609321705096.68,10076933482439.4,10261105002159.5,10615976272032,10306669247463,10547542985530.6,11397555336619.6,11457073674938.5,11782968929039.6,10845901024093.1
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,8293503430323.31,7716567263917.25,7845735663486.6,8625237733626.79,9675804291398.35,10331001353375.9,10960487518348,12268135762195.8,14148003015824.3,14577855775040.7,16990763894087.1,19681477559952.1,21065517287924,21316510680577.5,21996327244686.3,21904440888146.7,22653391943372.2,24223795431177.3,26352450117702.2,26916892986113.9,..
