As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
07/07/2006 12:00:00 AM,2007,ECA,Georgia,GE,P048791,PROT AREAS DEV (GEF),"Works, Building",CIVIL WORKS,National Competitive Bidding,GEF,Agriculture,1261479,RECONSTRUCTION OF THE OFFICE OF THE DEPARTMENT OF PROTECTED,07/11/2006 12:00:00 AM,JSC HIDROSPETSGVIRABMSHENI,Georgia,GE,Not assigned,98726,CW 7,No
07/07/2006 12:00:00 AM,2007,ECA,Ukraine,UA,P076338,DEVSTAT,Miscellaneous,GOODS,Direct Selection,IBRD/IDA,Public Admin,1266621,SOFT WARE,01/23/2007 12:00:00 AM,SPSS BI UKRAINE,Ukraine,UA,Not assigned,299898,4729/11,No
07/07/2006 12:00:00 AM,2007,MNA,Lebanon,LB,P045174,LB - Education Development Project,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Education,1266926,"PROVISION, DISTRIBUTION AND INSTALLATION OF COMPUTERS, RELAT",09/26/2006 12:00:00 AM,COMPUTER INFORMATION SYSTEMS CIS,Lebanon,LB,Not assigned,324489,CONTRACT NO. 4631,No
07/07/2006 12:00:00 AM,2007,SAR,Bangladesh,BD,P074841,BD: HNP Sector Program,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1260913,G-552:CARDIAC MONITORS,08/02/2006 12:00:00 AM,M/S METRAX GMBH,Germany,DE,Not assigned,196713,G-552:CARDIAC MONITORS,No
07/07/2006 12:00:00 AM,2007,SAR,Bangladesh,BD,P074841,BD: HNP Sector Program,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261744,G-517: ANAESTHETIC EQUIPMENT (GROUP-C),07/31/2006 12:00:00 AM,M/S BABEL CORPORATION,Bangladesh,BD,Not assigned,110349,G-517: ANAESTHETIC EQUIPMENT (GR,No
07/08/2006 12:00:00 AM,2007,AFE,Ethiopia,ET,P050938,ET-Dec Serv Del CB (FY03),Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1262781,TA FOR DEVELOPINT AN INTEGRATED URBAN LAND INFORMATION SYSTE,10/11/2006 12:00:00 AM,DHV CONSULTANTS,Netherlands,NL,Not assigned,398073,DEVELOPING AN INTEGRATED ULIS,No
07/08/2006 12:00:00 AM,2007,AFE,Kenya,KE,P082615,KE-Northern Corridor Trnsprt SIL (FY04),Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1268716,SUPVERISION OF WORKS FOR LANET-NJORO TURNOFF-TIMBOROA ROAD (,08/04/2006 12:00:00 AM,SCETAUROUTE INTERNATIONAL,France,FR,Not assigned,4085370,RD.0419/RD.0420,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261289,MESA QUIRURGICA UNIVERSAL,07/14/2006 12:00:00 AM,INDUSTRIAS COBRAMEX,Mexico,MX,Not assigned,17716,SESEQ-PROCEDES-01-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261290,VENTILADOR NEUMÁTICO,07/14/2006 12:00:00 AM,ELECTRONICA Y MEDICINA,Mexico,MX,Not assigned,52127,SESEQ-PROCEDES-02-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261291,ULTRASONIDO DOPPLER,07/14/2006 12:00:00 AM,ELECTRONICA Y MEDICINA,Mexico,MX,Not assigned,46400,SESEQ-PROCEDES-03-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261292,"MAQUINA ANESTESIA, CENTRAL DE MONITOREO CARDIACA, CUNA TERMI",07/14/2006 12:00:00 AM,LIFE TEC,Mexico,MX,Not assigned,282064,SESEQ-PROCEDES-04-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261293,LAMPARAS DE QUIROFANO,07/14/2006 12:00:00 AM,GRUPO BIOMEDICO INDUSTRIAL,Mexico,MX,Not assigned,25642,SESEQ-PROCEDES-05-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261294,MESA QUIRURGICA ORTOPEDIA,07/14/2006 12:00:00 AM,"DEWIMED, S.A.",Mexico,MX,Not assigned,68140,SESEQ-PROCEDES-06-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261295,MESA QUIRURGICA,07/14/2006 12:00:00 AM,GRUPO BIOMEDICO INDUSTRIAL,Mexico,MX,Not assigned,175512,SESEQ-PROCEDES-07-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261296,MICROSCOPIO OFTALMOCIRUGIA,07/14/2006 12:00:00 AM,MEDICAL DIMEGAR,Mexico,MX,Not assigned,7651,SESEQ-PROCEDES-08-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261298,UNIDAD ELECTROQUIRURGICA,07/14/2006 12:00:00 AM,MAQUINAS DE DIBUJO.,Mexico,MX,Not assigned,34518,SESEQ-PROCEDES-09-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261299,ELECTROCARDIOGRAFO MULTICANAL,07/14/2006 12:00:00 AM,GRUPO EOLICA,Mexico,MX,Not assigned,27256,SESEQ-PROCEDES-10-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261300,"VENTILADOR NEONATAL, VENTILADOR PRESION POSITIVA",07/14/2006 12:00:00 AM,TECNOLOGIA EN MEDICINA,Mexico,MX,Not assigned,123003,SESEQ-PROCEDES-11-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261302,EQUIPO DE CIRUGIA,07/14/2006 12:00:00 AM,DISTRIBUIDORA DE EQUIPO MEDICO ESPECIALIZADO,Mexico,MX,Not assigned,39141,SESEQ-PROCEDES-12-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261303,"VENTILADORES, UNIDAD ELECTROQUIRURGICA",07/14/2006 12:00:00 AM,COMERCIAL DE ESPECIALIDADES MEDICAS,Mexico,MX,Not assigned,205584,SESEQ-PROCEDES-13-06,No
07/09/2006 12:00:00 AM,2007,LCR,Mexico,MX,P066321,MX: III BASIC HEALTH CARE PROJECT,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1261305,CENTRAL DE MONITOREO,07/14/2006 12:00:00 AM,PHILIPS MEXICANA,Mexico,MX,Not assigned,210621,SESEQ-PROCEDES-14-06,No
07/09/2006 12:00:00 AM,2007,MNA,"Yemen, Republic",RY,P043254,RY-Health Reform Support Proj (HRSP),"Equipment, Medical",GOODS,National Competitive Bidding,IBRD/IDA,(H)Health & social,1263606,PROCUREMENT OF MALARIA HAND CARRIED THERMAL FOGGERS,08/07/2006 12:00:00 AM,ARABIAN EST.FOR TRADING CONTRACTS,"Yemen, Republic",RY,Not assigned,326414,HRSP/G/NCB-2005,No
07/09/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084736,Public Admin Capacity Building Project,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1263121,ADVISOR FOR PROCUREMENT POLICY UNIT (PPU),07/15/2006 12:00:00 AM,Individual Consultant,India,IN,Not assigned,165000,INTL. ADVISOR FOR PPU,No
07/10/2006 12:00:00 AM,2007,AFE,Angola,AO,P078288,AO-Emerg Demob & Reinteg ERL (FY03),Miscellaneous,GOODS,Direct Selection,IBRD/IDA,Social Protection,1260896,REINTEGRATION OF EX-COMBATANTS,07/18/2006 12:00:00 AM,FOOD AND AGRICULTURE ORGANIZATION OF UNITED NATIONS (FAO),World,1W,Not assigned,495898,FAO NO. OSRO/ANG/602/WBK,Yes
07/10/2006 12:00:00 AM,2007,AFE,Mozambique,MZ,P001807,MZ-Decentr Planning &Fin SIL (FY04),"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1259983,SUPPLY OF 9 FOUR WHEEL DRIVE DOUBLE CAB VEHICLES,07/31/2006 12:00:00 AM,MOTORCARE MOZAMBIQUE,Mozambique,MZ,Not assigned,236285,PPFD/GOODS/025/06 - 9 4WD,No
07/10/2006 12:00:00 AM,2007,AFW,Benin,BJ,P082725,BJ-Decentral City Mgmt 2 (FY06),"Materials, Construction",GOODS,National Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1271255,SUPPLY OF MATERIALS,07/28/2006 12:00:00 AM,CFAO MOTORS,Benin,BJ,Not assigned,298385,11/4117/BEN/SERHAU/2008,No
07/10/2006 12:00:00 AM,2007,AFW,Cameroon,CM,P048204,(Pipeline) CM-CAPECE Env Oil TA (FY00),Sector Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1265781,STUDY OF SOCIO-ECONOMY EVALUATION RELATED TO CHAD/CAMEROON P,10/16/2006 12:00:00 AM,TECSULT INTERNATIONAL LIMITEE,Canada,CA,Not assigned,298382,NO 024/CPSP/06,No
07/10/2006 12:00:00 AM,2007,AFW,Cameroon,CM,P073065,CM-MultiSecal HIV/AIDS SIL (FY01),"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1265510,"EHICLES 4X4 WITH ALTERATION WORK, TYPE TOYOTA LAND CRUISER S",10/02/2006 12:00:00 AM,CAMI TOYOTA,Cameroon,CM,Not assigned,635061,MARCHE 0156/M/MINSANTE/CNLS/GTC/,No
07/10/2006 12:00:00 AM,2007,AFW,Nigeria,NG,P070290,NG- Health System Dev. II (FY02),"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,(H)Health & social,1260000,LOT 2,NA,REWARD ROLAND NIGERIA LIMITED,Nigeria,NG,Not assigned,5638,ABIA STATE/HSDPII/NCB/CW/01/2006,No
07/10/2006 12:00:00 AM,2007,AFW,Senegal,SN,P041528,SN-Long Term Water Sec SIL (FY01),Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1267468,SUPERVISION OF WATER TREATMENT PLAN CONSTRUCTION WORKS IN KE,10/02/2006 12:00:00 AM,SOGREAH CONSULTANTS,France,FR,Not assigned,390969,CONTRACT NO.M060815/CJ,No
07/10/2006 12:00:00 AM,2007,EAP,China,CN,P083322,CN-SICHUAN URBAN DEV,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1269102,CONSTRUCTION OF ROAD IN XINING,07/15/2006 12:00:00 AM,SICHUAN ZHONGCHENG COAL CONSTRUCTION GROUP COMPANY LTD.,China,CN,Not assigned,6928153,S1,No
07/10/2006 12:00:00 AM,2007,EAP,China,CN,P003539,CN-Sustainable Coastal Resources Dev.,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1260507,CONSTRUCTION OF PENGLAI CHAOSHUI WASTEWATER TREATMENT PLANT,07/15/2006 12:00:00 AM,"SHANDONG DELI ENVIRONMENTAL PROTECTION ENGINEERING CO., LTD.",China,CN,Not assigned,3117319,SDXY200504013,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261115,"PROVISION OF DIGITAL PHOTO MAPPING PACKAGE I (DEPOK CITY, KA",07/18/2006 12:00:00 AM,PT AEROVISI UTAMA,Indonesia,ID,Not assigned,148669,91/SPK/LMPDP/PFD-I/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261117,PROVISION OF DIGITAL PHOTO MAPPING PACKAGE II (KABUPATEN CIR,07/18/2006 12:00:00 AM,PT GEOTRAV BHUANA SURVEY,Indonesia,ID,Not assigned,148950,92/SPK/LMPDP/PFD-II/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261119,PROVISION OF DIGITAL PHOTO MAPPING PACKAGE III (KABUPATEN MA,07/18/2006 12:00:00 AM,PT NUSANTARA AGUNG RAYA CONSULTANT (NARCON),Indonesia,ID,Not assigned,103579,93/SPK/LMPDP/PFD-III/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261120,PROVISION OF DIGITAL PHOTO MAPPING PACKAGE IV (KABUPATEN JOM,07/18/2006 12:00:00 AM,PT TIGENCO GRAHA PERSADA,Indonesia,ID,Not assigned,151809,94/SPK/LMPDP/PFD-IV/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261121,PROVISION OF DIGITAL PHOTO MAPPING PACKAGE V (KABUPATEN BANG,07/18/2006 12:00:00 AM,PT GLOBAL PROFEX SYNERGY,Indonesia,ID,Not assigned,140246,95/SPK/LMPDP/PFD-V/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Indonesia,ID,P064728,ID-LAND MANAGEMENT &POLICY DEVT,Equipment Information Technology,GOODS,National Competitive Bidding,IBRD/IDA,Agriculture,1261122,PROVISION OF DIGITAL PHOTO MAPPING PACKAGE VI (KABUPATEN LAM,07/18/2006 12:00:00 AM,PT AJISAKA DESTAR UTAMA,Indonesia,ID,Not assigned,110089,96/SPK/LMPDP/PFD-VI/VII/2006,No
07/10/2006 12:00:00 AM,2007,EAP,Philippines,PH,P071007,PHSecond Agrarian Reform Communities Dev,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1295780,"Construction of Ogob-Bulang Road, Malinao, Albay",09/25/2006 12:00:00 AM,LO-TONE CONMSTRUCTION AND SUPPLY,Philippines,PH,Not assigned,284834,RIRR-06-207-010-CSE-A,No
07/10/2006 12:00:00 AM,2007,EAP,Vietnam,VN,P082627,Payment System and Bank Modernization 2,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Financial Sector,1265661,IMPLEMENTATION SUPPORT CONSULTANT RE MSB MODERNIZATION AND P,12/27/2006 12:00:00 AM,KPMG BUSINESS ADVISORY PTE. LTD.,Singapore,SG,Not assigned,112000,MSB/KPMG SINGAPORE,No
07/10/2006 12:00:00 AM,2007,EAP,Vietnam,VN,P082627,Payment System and Bank Modernization 2,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Industry & Trade/Ser,1265661,IMPLEMENTATION SUPPORT CONSULTANT RE MSB MODERNIZATION AND P,12/27/2006 12:00:00 AM,KPMG BUSINESS ADVISORY PTE. LTD.,Singapore,SG,Not assigned,56000,MSB/KPMG SINGAPORE,No
07/10/2006 12:00:00 AM,2007,ECA,Azerbaijan,AZ,P089751,IDP ECON DEVT SUPPORT,Miscellaneous,GOODS,Shopping,IBRD/IDA,Transportation,1261615,FURNITURE FOR THE SFDI OFFICE,07/11/2006 12:00:00 AM,IDEAL DESIGN CLL,Azerbaijan,AZ,Not assigned,3560,SFDI/4034-AZ/016,No
07/10/2006 12:00:00 AM,2007,ECA,Azerbaijan,AZ,P089751,IDP ECON DEVT SUPPORT,"Services,   Small Works",CIVIL WORKS,Shopping,IBRD/IDA,Transportation,1261617,CONSTRUCTION OF DRAINAGE FOR IDP COMMUNITY SETTLED IN YENI K,07/11/2006 12:00:00 AM,"FIRM ""KHUMAR-98""",Azerbaijan,AZ,Not assigned,74438,SFDI/4034-AZ/010,No
07/10/2006 12:00:00 AM,2007,ECA,Croatia,HR,P065416,COASTAL CITIES POLLUTION CONTROL (APL#1),Construction Supervision,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1271806,SUPERVISION SERVICE DURING CONSTRUCTION OF WASTEWATER TREATM,07/23/2007 12:00:00 AM,INSTITUT GRADEVINARSTVA HRVATSKE D.D.,Croatia,HR,Not assigned,265527,HV/Z/C1,No
07/10/2006 12:00:00 AM,2007,ECA,Croatia,HR,P071464,RENEW ENERGY RES (GEF),Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,GEF,Energy & Extractives,1280910,CONSULTING SERVICES FOR TRANSLATION SERVICES,08/23/2006 12:00:00 AM,Individual Consultant,Croatia,HR,Not assigned,5000,TF054973/OIE-TN-3/2006,No
07/10/2006 12:00:00 AM,2007,ECA,Croatia,HR,P071464,RENEW ENERGY RES (GEF),Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,GEF,Public Admin,1280910,CONSULTING SERVICES FOR TRANSLATION SERVICES,08/23/2006 12:00:00 AM,Individual Consultant,Croatia,HR,Not assigned,5000,TF054973/OIE-TN-3/2006,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P082337,ECSEE APL #3 (FYR MACEDONIA),"Works, Installation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1260118,S&I OF 400 KV - INTERCONNECTION TRANSMISSION LINE S/S BITOLA,07/25/2006 12:00:00 AM,DALEKOVOD D.D.,Croatia,HR,Not assigned,1059368,CONTRACT 400 KV MK-GR/05,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P082337,ECSEE APL #3 (FYR MACEDONIA),"Works, Installation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1260118,S&I OF 400 KV - INTERCONNECTION TRANSMISSION LINE S/S BITOLA,07/25/2006 12:00:00 AM,UMEL,Bosnia and Herz,BA,Not assigned,1059368,CONTRACT 400 KV MK-GR/05,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P082337,ECSEE APL #3 (FYR MACEDONIA),"Works, Installation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1260118,S&I OF 400 KV - INTERCONNECTION TRANSMISSION LINE S/S BITOLA,07/25/2006 12:00:00 AM,DALEKOMONTAZA D.O.O,Bosnia and Herz,BA,Not assigned,1059368,CONTRACT 400 KV MK-GR/05,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P082337,ECSEE APL #3 (FYR MACEDONIA),"Works, Installation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1260118,S&I OF 400 KV - INTERCONNECTION TRANSMISSION LINE S/S BITOLA,07/25/2006 12:00:00 AM,DALEKOVOD D.D.,North Macedonia,MK,Not assigned,1059368,CONTRACT 400 KV MK-GR/05,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P090303,PDPL,Feasibility Studies,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1261648,PENSION REFORM IMPLEMENTATION,08/30/2006 12:00:00 AM,Individual Consultant,United States,US,Arizona,25520,MITCHELL WIENER - DTF/MAPAS 1,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P090303,PDPL,Feasibility Studies,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Health,1261648,PENSION REFORM IMPLEMENTATION,08/30/2006 12:00:00 AM,Individual Consultant,United States,US,Arizona,25520,MITCHELL WIENER - DTF/MAPAS 1,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P090303,PDPL,Feasibility Studies,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Industry & Trade/Ser,1261648,PENSION REFORM IMPLEMENTATION,08/30/2006 12:00:00 AM,Individual Consultant,United States,US,Arizona,25520,MITCHELL WIENER - DTF/MAPAS 1,No
07/10/2006 12:00:00 AM,2007,ECA,North Macedonia,MK,P090303,PDPL,Feasibility Studies,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1261648,PENSION REFORM IMPLEMENTATION,08/30/2006 12:00:00 AM,Individual Consultant,United States,US,Arizona,51040,MITCHELL WIENER - DTF/MAPAS 1,No
07/10/2006 12:00:00 AM,2007,ECA,Russian Federat,RU,P008832,MUN WATER & WW,"Works, Infrastructure",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1261579,RECONSTRUCTION OF WATER PUMPING STATION # 3 IN ROSTOV-ON-DON,08/17/2006 12:00:00 AM,VEKTOR-2000,Russian Federat,RU,Not assigned,4856107,MWWP-ROS-A1-04,No
07/10/2006 12:00:00 AM,2007,ECA,Russian Federat,RU,P069063,ST. PETERSBURG ECON DEVT,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1260509,PETER & PAUL FORTRESS-MUSEUM UTILITIES RECONSTRUCTION & TERR,07/17/2006 12:00:00 AM,ZAO PO VOZROZHDENIYE,Russian Federat,RU,Not assigned,31275421,FC-1(W),No
07/10/2006 12:00:00 AM,2007,ECA,Ukraine,UA,P076553,ACC TO FIN SERVS (APL 1),Legal Advisory Services,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Financial Sector,1261943,INTERNATIONAL LEGAL CONSULTANT,06/09/2006 12:00:00 AM,LOUISE SOPHIA PELLY,Canada,CA,Not assigned,24840,36000-12/36/1,No
07/10/2006 12:00:00 AM,2007,LCR,Dominican Repub,DO,P052736,DO: Telecom Regulatory Reform,Institution building,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Info & Communication,1260999,REALIZACION ENTRENAMIENTO PARA FACILITADORES DE LOS CCI DEL,07/10/2006 12:00:00 AM,INSTITUTO TECNOLOGICO DE LAS AMERICAS (ITLA),Dominican Repub,DO,Not assigned,17745,INSTITUTO TECNOLOGICO DE AMERICA,No
07/10/2006 12:00:00 AM,2007,LCR,Guyana,GY,P074762,GY Public Sector Tech. Assistance Credit,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1263275,M&E LONG TERM SPECIALIST,07/06/2006 12:00:00 AM,Individual Consultant,Canada,CA,Not assigned,95875,EDUARDO QUIROGA,No
07/10/2006 12:00:00 AM,2007,MNA,"Iran, Islamic R",IR,P080802,IR - Earthquake Emergency Response,"Materials, Construction",GOODS,Shopping,IBRD/IDA,Transportation,1260857,"STEEL BEAM NO.14, 16, 18, 22 (LOT 1) AND DEFORMED STEEL BAR",06/15/2006 12:00:00 AM,ANICO,"Iran, Islamic R",IR,Not assigned,18997960,EERP/HF/STEEL/JUNE 2006: LOTS 1,No
07/10/2006 12:00:00 AM,2007,MNA,Iraq,IQ,P091305,Iraq Emergency Health Project,"Equipment, Medical",GOODS,International Competitive Bidding,Recipient Executed A,Health,1262357,"CARDIAC, VENTILATOR, RESUSCITATION & OPERATING EQUIPMENT",09/18/2006 12:00:00 AM,DRC B.V. MEDICAL,Netherlands,NL,Not assigned,1560244,EHRP.MEDEQ.ICB.02/2006/001,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265072,CONSTRUCTION OF TWO 16-CLASSROOM AND ONE 8-CLASSROOM SCHOOLS,08/20/2006 12:00:00 AM,FARHAT CONSTRUCTION CO.,Afghanistan,AF,Not assigned,613511,MRRD/0085/DSCRW/NSP/ICB/11,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265073,CONSTRUCTION OF TWO 16-CLASSROOM AND ONE 8-CLASSROOM SCHOOLS,08/20/2006 12:00:00 AM,FARHAT CONSTRUCTION CO.,Afghanistan,AF,Not assigned,502444,MRRD/0085/DSCRW/NSP/ICB/12,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265074,CONSTRUCTION OF ONE 16-CLASSROOM AND TWO 8-CLASSROOM SCHOOLS,08/09/2006 12:00:00 AM,M/S FAWAD BAKHSHI CONSTRUCTION CO.,Afghanistan,AF,Not assigned,440944,MRRD/0085/DSCRW/NSP/ICB/13,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265076,CONSTRUCTION OF ONE 16-CLASSROOM AND FOUR 8-CLASSROOM SCHOOL,08/20/2006 12:00:00 AM,IQBAL CONSTRUCTION CO. LTD.,Afghanistan,AF,Not assigned,513291,MRRD/0085/DSCRW/NSP/ICB/14,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265078,CONSTRUCTION OF ONE 24-CLASSROOM AND ONE 8-CLASSROOM SCHOOL,08/20/2006 12:00:00 AM,M/S ENAYATULLAH CONSTRUCTION CO.,Afghanistan,AF,Not assigned,393515,MRRD/0085/DSCRW/NSP/ICB/15,No
07/10/2006 12:00:00 AM,2007,SAR,Afghanistan,AF,P084329,Emergency National Solidarity Project,"Works, Building",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Education,1265081,CONSTRUCTION OF FOUR 8-CLASSROOM SCHOOL BUILDINGS IN KHOSHI,08/20/2006 12:00:00 AM,KOHSAR-E-ARIAN CONSTRUCTION CO. LTD,Afghanistan,AF,Not assigned,512048,MRRD/0085/DSCRW/NSP/ICB/17,No
