As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
08/10/2005 12:00:00 AM,2006,EAP,Vietnam,VN,P042568,VN - COASTAL Wetl/Prot Dev,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1252322,BAC LIEU: CONST. OF 92 RESETTLEMENT HOUSES IN DONG HAI,08/11/2005 12:00:00 AM,HUY PHAT PRIVATE ENTERPRISE,Vietnam,VN,Not assigned,63630,34/HDXL-DAWB2BL,No
08/10/2005 12:00:00 AM,2006,EAP,Vietnam,VN,P042568,VN - COASTAL Wetl/Prot Dev,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Public Admin,1252322,BAC LIEU: CONST. OF 92 RESETTLEMENT HOUSES IN DONG HAI,08/11/2005 12:00:00 AM,HUY PHAT PRIVATE ENTERPRISE,Vietnam,VN,Not assigned,63630,34/HDXL-DAWB2BL,No
08/10/2005 12:00:00 AM,2006,EAP,Vietnam,VN,P042568,VN - COASTAL Wetl/Prot Dev,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Social Protection,1252322,BAC LIEU: CONST. OF 92 RESETTLEMENT HOUSES IN DONG HAI,08/11/2005 12:00:00 AM,HUY PHAT PRIVATE ENTERPRISE,Vietnam,VN,Not assigned,31815,34/HDXL-DAWB2BL,No
08/10/2005 12:00:00 AM,2006,ECA,Bosnia and Herz,BA,P071347,ROAD MGMT SAFETY,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1252170,REHABILITATION OF M-4 SICKI BROD-GRACANICA ROAD SECTION (LOT,08/12/2005 12:00:00 AM,ZVORNIKPUTEVI DOO SAPNA,Bosnia and Herz,BA,Not assigned,1090061,BA/RMSP/FBHRD/ICB/16/W/05/IN (LO,No
08/10/2005 12:00:00 AM,2006,ECA,Bosnia and Herz,BA,P071347,ROAD MGMT SAFETY,"Works, Maintenance and Rehabilitation",CIVIL WORKS,International Competitive Bidding,IBRD/IDA,Transportation,1252172,REHABILITATION OF M-4 ARIZONA-SICKI BROD AND ORASJE-LONCARI,08/12/2005 12:00:00 AM,ZVORNIKPUTEVI DOO SAPNA,Bosnia and Herz,BA,Not assigned,860991,BA/RMSP/FBHRD/ICB/20/W/05/IN (LO,No
08/10/2005 12:00:00 AM,2006,ECA,Georgia,GE,P074361,SIF 2,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,(H)Health & social,1252557,REHABILITATION OF VILLAGE CHOGA SECONDARY SCHOOL,08/15/2005 12:00:00 AM,LTD LIBO PLIUS KOMPANIA,Georgia,GE,Not assigned,70643,ZONE-B-GR-I/W-11,No
08/10/2005 12:00:00 AM,2006,ECA,Georgia,GE,P074361,SIF 2,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,(H)Health & social,1252561,RIVERS KHOBITSKALI AND SKURCHA DAM CONSTRUCTION IN VILLAGE K,08/12/2005 12:00:00 AM,LTD LEROGE,Georgia,GE,Not assigned,76780,ZONE-B-GR-I/W-7,No
08/10/2005 12:00:00 AM,2006,ECA,Slovak Republic,SK,P082879,HEALTH TA,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,(H)Health & social,1254794,TA TO THE MINISTRY OF HEALTH - HEALTH REFORM SPECIALIST,08/15/2005 12:00:00 AM,Individual Consultant,Slovak Republic,SK,Not assigned,55182,CONTRACT NO. 26,No
08/10/2005 12:00:00 AM,2006,LCR,Colombia,CO,P074726,CO Bogota Urban Services Project,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1255081,CAMPAIGN TO PROMOTE THE RESULTS OF THE QUALITY OF AIR STUDY,08/17/2005 12:00:00 AM,FRANCISCO JAVIER MORENO,Colombia,CO,Not assigned,31629,BM-7162-0015-2004,No
08/10/2005 12:00:00 AM,2006,LCR,Colombia,CO,P074726,CO Bogota Urban Services Project,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Social Protection,1255081,CAMPAIGN TO PROMOTE THE RESULTS OF THE QUALITY OF AIR STUDY,08/17/2005 12:00:00 AM,FRANCISCO JAVIER MORENO,Colombia,CO,Not assigned,31629,BM-7162-0015-2004,No
08/10/2005 12:00:00 AM,2006,LCR,Colombia,CO,P074726,CO Bogota Urban Services Project,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1255081,CAMPAIGN TO PROMOTE THE RESULTS OF THE QUALITY OF AIR STUDY,08/17/2005 12:00:00 AM,FRANCISCO JAVIER MORENO,Colombia,CO,Not assigned,31629,BM-7162-0015-2004,No
08/10/2005 12:00:00 AM,2006,LCR,Colombia,CO,P074726,CO Bogota Urban Services Project,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Water/Sanit/Waste,1255081,CAMPAIGN TO PROMOTE THE RESULTS OF THE QUALITY OF AIR STUDY,08/17/2005 12:00:00 AM,FRANCISCO JAVIER MORENO,Colombia,CO,Not assigned,63259,BM-7162-0015-2004,No
08/10/2005 12:00:00 AM,2006,MNA,"Yemen, Republic",RY,P050706,RY-CIVIL SERVICE MODERN,Training Services,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Public Admin,1253819,TA FOR THE TRAINING OF TRAINERS FOR COCA UNDER THE CAPACITY,08/15/2005 12:00:00 AM,"P.A. SERVICES CONSEILS, INC.",Canada,CA,Not assigned,133420,TA TRAINING OF TRAINERS FOR COCA,No
08/10/2005 12:00:00 AM,2006,SAR,Afghanistan,AF,P091259,ARTF - Feasibility Studies Facility,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Public Admin,1254041,FINANCE MANAGEMENT CONSULTANT-LATERAL ENTRY,08/27/2005 12:00:00 AM,VISHAL GHANDI,India,IN,Not assigned,59588,IARCSC-VISHALGHANDI-TAFSU,No
08/11/2005 12:00:00 AM,2006,AFE,Burundi,BI,P000216,BI Health & Population II,"Equipment, Medical",GOODS,International Competitive Bidding,IBRD/IDA,(H)Health & social,1255000,FOURNITURE DES EQUIPEMENTS MEDICAUX : LOT 1: IMAGERIE; LOT 2,09/22/2005 12:00:00 AM,BIA S.A.,Belgium,BE,Not assigned,606022,17/2005,No
08/11/2005 12:00:00 AM,2006,AFE,Ethiopia,ET,P044613,ET-RSDP APL1  (FY03),Feasibility Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1255269,"CONSULTING SERVICE FOR THE REVIEW OF FEASIBILITY STUDY, REVI",11/29/2005 12:00:00 AM,KOCKS CONSULT GMBH & METAFERIA CONSULTING ENGINEERS (JV),Germany,DE,Not assigned,417498,RFP NO. /S/61/04  GONDAR DEBARK,No
08/11/2005 12:00:00 AM,2006,AFE,Mozambique,MZ,P052240,MZ-Natl Water 2 (FY99),"Equipment, Industrial Plants",GOODS,National Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1254881,SUPPLY & INSTALLATION OF LAB EQUIPMENT FOR 4 CITIES,10/07/2005 12:00:00 AM,MM AFRICAN TECHNOLOGY CC,South Africa,ZA,Not assigned,293963,FIPAG/G-088/05,No
08/11/2005 12:00:00 AM,2006,AFW,Cameroon,CM,P075964,CM-Edu Dev CB (FY05),Project Management,CONSULTANT SERVICES,Service Delivery Contracts,IBRD/IDA,Education,1253936,PROCUREMENT SPECIALIST - HANDLE THE WHOLE PROCUREMENT ACTIVI,08/25/2005 12:00:00 AM,DINDE MONIQUE,Cameroon,CM,Not assigned,27137,011/05/PASE/UCP,No
08/11/2005 12:00:00 AM,2006,AFW,Cameroon,CM,P075964,CM-Edu Dev CB (FY05),Project Management,CONSULTANT SERVICES,Service Delivery Contracts,IBRD/IDA,Education,1253938,ADMINISTRATIVE AND FINANCIAL SPECIALIST - HANDLE ADMINISTRAT,08/25/2005 12:00:00 AM,LAURENCE ETCHU ABUNAW,Cameroon,CM,Not assigned,31660,012/05/PASE/UCP,No
08/11/2005 12:00:00 AM,2006,AFW,Cameroon,CM,P075964,CM-Edu Dev CB (FY05),Project Management,CONSULTANT SERVICES,Service Delivery Contracts,IBRD/IDA,Education,1253939,ACCOUNTANT - ACCOUNTING ACTIVITIES OF PASE,08/26/2005 12:00:00 AM,AVEBE CHRISTIANE,Cameroon,CM,Not assigned,18091,010/05/PASE/UCP,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Agriculture,1254141,"PURCHASE OF COMPUTERS, PRINTERS AND POWER SURGES",10/25/2005 12:00:00 AM,CAFO TECHNOLOGIES,Mali,ML,Not assigned,72129,0887/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Health,1254141,"PURCHASE OF COMPUTERS, PRINTERS AND POWER SURGES",10/25/2005 12:00:00 AM,CAFO TECHNOLOGIES,Mali,ML,Not assigned,18032,0887/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1254141,"PURCHASE OF COMPUTERS, PRINTERS AND POWER SURGES",10/25/2005 12:00:00 AM,CAFO TECHNOLOGIES,Mali,ML,Not assigned,18032,0887/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Agriculture,1254375,PURCHASE OF 10 PHOTOCOPIERS,11/01/2005 12:00:00 AM,MARVEL-S.A.,France,FR,Not assigned,45602,0932/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Health,1254375,PURCHASE OF 10 PHOTOCOPIERS,11/01/2005 12:00:00 AM,MARVEL-S.A.,France,FR,Not assigned,11401,0932/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,AFW,Mali,ML,P035630,ML-Agr & Producer Org (FY02) - (PASAOP),Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1254375,PURCHASE OF 10 PHOTOCOPIERS,11/01/2005 12:00:00 AM,MARVEL-S.A.,France,FR,Not assigned,11401,0932/DGMP/2005,No
08/11/2005 12:00:00 AM,2006,EAP,Cambodia,KH,P064844,KH-Rural Electrif. & Transmn,Policy and Strategy,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1258661,POWER MASTER PLAN PREPARATION,09/29/2005 12:00:00 AM,KOREA ELECTRIC POWER CORPORATION,"Korea, Republic",KR,Not assigned,349522,POWER MASTER PLAN PREPARATION,No
08/11/2005 12:00:00 AM,2006,EAP,China,CN,P069852,CN-Wuhan Urban Transport,"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1260942,AIR QUALITY MONITORING SYSTEM,09/23/2005 12:00:00 AM,WUHAN JINMAO ENGINEERING CO.,China,CN,Not assigned,304749,EN1.3,No
08/11/2005 12:00:00 AM,2006,EAP,China,CN,P069852,CN-Wuhan Urban Transport,"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1260942,AIR QUALITY MONITORING SYSTEM,09/23/2005 12:00:00 AM,WUHAN TIANHONG INTELLIGENCEINSTRUMENT PLANT,China,CN,Not assigned,304749,EN1.3,No
08/11/2005 12:00:00 AM,2006,EAP,China,CN,P069852,CN-Wuhan Urban Transport,"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1270661,NOISE AUTOMATIC MONITORING SYSTEM,09/23/2005 12:00:00 AM,"GCI SCIENCE & TECHNOLOGY CO., LTD.",China,CN,Not assigned,344022,EN1.4,No
08/11/2005 12:00:00 AM,2006,EAP,China,CN,P069852,CN-Wuhan Urban Transport,"Equipment, Transportation",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1276226,PROCUREMENT OF VEHICLE EMISSION MONITORING SYSTEM,09/23/2005 12:00:00 AM,JV JINMAO ENGINEERING CO.(WUHAN)AND ANHUI BAOLONG ELECTRICAL,China,CN,Not assigned,397884,EN1.2,No
08/11/2005 12:00:00 AM,2006,EAP,Mekong,4M,P092884,DROPPED - Greater Mekong Subregion Power,Policy and Strategy,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1259244,POWER MASTER PLAN PREPARATION,09/29/2005 12:00:00 AM,KOREA ELECTRIC POWER CORPORATION,"Korea, Republic",KR,Not assigned,445000,POWER MASTER PLAN PREPARATION,No
08/11/2005 12:00:00 AM,2006,EAP,Timor-Leste,TP,P079320,TP-Third Agric.Rehabilitation Proj.,Construction Supervision,CONSULTANT SERVICES,Least Cost Selection,Special Finc.,Agriculture,1252615,CARAULUN SUPERVISION/SMEC INTERNATIONAL-SNC LAVALIN INTERNAT,08/17/2005 12:00:00 AM,SNC - LAVALIN INTERNATIONAL INC.,Canada,CA,Not assigned,169837,SER/411- SUPERVISION OF CARAULUN,No
08/11/2005 12:00:00 AM,2006,ECA,Bulgaria,BG,P008314,DISTRICT HEAT,"Equipment, Energy Exploration, Productio",GOODS,International Competitive Bidding,IBRD/IDA,Energy & Extractives,1253403,SUPPLY OF ENGINES WITH FREQUENCY CONVERTERS AND INCIDENTAL S,09/09/2005 12:00:00 AM,ASIROBICON S.P.A.,Italy,IT,Not assigned,2187312,WB 12/04,No
08/11/2005 12:00:00 AM,2006,ECA,Bulgaria,BG,P073427,RARP,Equipment Information Technology,GOODS,Limited International Bidding,IBRD/IDA,Public Admin,1252923,COMPUTER EQUIPMENT FOR NRA HEADQUARTERS COMPUTING CENTER,08/29/2005 12:00:00 AM,IBM WORLD TRADE CORP.,United States,US,New York,1166934,RARP 05-04,No
08/11/2005 12:00:00 AM,2006,ECA,Bulgaria,BG,P073427,RARP,Equipment Information Technology,GOODS,Limited International Bidding,IBRD/IDA,Social Protection,1252923,COMPUTER EQUIPMENT FOR NRA HEADQUARTERS COMPUTING CENTER,08/29/2005 12:00:00 AM,IBM WORLD TRADE CORP.,United States,US,New York,583467,RARP 05-04,No
08/11/2005 12:00:00 AM,2006,ECA,Kyrgyz Republic,KG,P074881,KG Pymnt/Bank Syst Modernizatio,Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Financial Sector,1255138,"SUPPLY, INSTALL AND FOLLOWING SUPPORT OF THE CARD PROCESSING",11/30/2005 12:00:00 AM,TIETOENATOR SIA,Latvia,LV,Not assigned,1376333,MD-3-4-2/1439,No
08/11/2005 12:00:00 AM,2006,ECA,Kyrgyz Republic,KG,P074881,KG Pymnt/Bank Syst Modernizatio,Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Industry & Trade/Ser,1255138,"SUPPLY, INSTALL AND FOLLOWING SUPPORT OF THE CARD PROCESSING",11/30/2005 12:00:00 AM,TIETOENATOR SIA,Latvia,LV,Not assigned,688167,MD-3-4-2/1439,No
08/11/2005 12:00:00 AM,2006,LCR,Ecuador,EC,P063644,EC Power&Comm.Sect Moderniz.&Rural Servi,Sector Studies,CONSULTANT SERVICES,Service Delivery Contracts,IBRD/IDA,Energy & Extractives,1253848,CURSO DE ECONOMIA DE LA REGULACION APLICADO AL SECTOR ELECTR,09/13/2005 12:00:00 AM,CEER-UADE,Argentina,AR,Not assigned,29200,CEER-UADE,No
08/11/2005 12:00:00 AM,2006,LCR,Grenada,GD,P092692,GD (4APL) Hurricane Ivan Emerg. Rec.,"Works, Infrastructure",CIVIL WORKS,Direct Selection,IBRD/IDA,Education,1252091,REHABILITATION OF THE MAC DONALD COLLEGE,NA,CLASSIC DESIGN AND CONSTRUCTION SERVICES CO. LTD.,Grenada,GD,Not assigned,221811,CLASSIG DESIGNS & CONSTRUCTION,No
08/11/2005 12:00:00 AM,2006,LCR,Grenada,GD,P092692,GD (4APL) Hurricane Ivan Emerg. Rec.,"Works, Infrastructure",CIVIL WORKS,Direct Selection,IBRD/IDA,Health,1252091,REHABILITATION OF THE MAC DONALD COLLEGE,NA,CLASSIC DESIGN AND CONSTRUCTION SERVICES CO. LTD.,Grenada,GD,Not assigned,110906,CLASSIG DESIGNS & CONSTRUCTION,No
08/11/2005 12:00:00 AM,2006,LCR,Grenada,GD,P092692,GD (4APL) Hurricane Ivan Emerg. Rec.,"Works, Infrastructure",CIVIL WORKS,Direct Selection,IBRD/IDA,Social Protection,1252091,REHABILITATION OF THE MAC DONALD COLLEGE,NA,CLASSIC DESIGN AND CONSTRUCTION SERVICES CO. LTD.,Grenada,GD,Not assigned,110906,CLASSIG DESIGNS & CONSTRUCTION,No
08/11/2005 12:00:00 AM,2006,LCR,Guyana,GY,P074762,GY Public Sector Tech. Assistance Credit,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1252812,PROVIDE SERVICES (SSN LEGISLATIVE ASSESSMENTS) UNDER THE PST,08/12/2005 12:00:00 AM,Individual Consultant,Guyana,GY,Not assigned,34597,LENA ZEZULIN,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259785,TRAINING ANALYST IN THE STATE OF CHIHUAHUA - IMPLEMENTATION,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,37125,MONICA GOMEZ BALCORTA,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259787,TRAINING ANALYST IN THE STATE OF COAHUILA - IMPLEMENTATION O,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,37125,MARCO ANTONIO LOPEZ GONZALEZ,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259788,TRAINING ANALYST IN THE STATE OF SONORA - IMPLEMENTATION OF,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,9158,MARTIN HERRERA SILVA,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259789,TRAINING ANALYST IN THE STATE OF BAJA CALIFORNIA NORTE - IMP,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,31556,IGNACIO SANCHEZLARA ESTRADA,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259790,TRAINING ANALYST IN THE STATE OF BAJA CALIFORNIA SUR - IMPLE,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,31556,LUCIA DOLORES HERNANDEZ ALAVEZ,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259791,TRAINING ANALYST IN THE STATE OF ZACATECAS - IMPLEMENTATION,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,9158,PORFIRIO VILLASENOR GONZALEZ,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259792,TRAINING ANALYST IN THE STATE OF SINALOA - IMPLEMENTATION OF,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,31556,JOSE LUIS UGALDE CURIEL,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P087152,MX (CRL1)Savings & Rurl Finance(BANSEFI),Training Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Financial Sector,1259793,TRAINING ANALYST IN THE STATE OF TAMAULIPAS - IMPLEMENTATION,08/01/2005 12:00:00 AM,Individual Consultant,Mexico,MX,Not assigned,31556,ARMANDO VAZQUEZ PIMENTEL,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Education,1258475,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & T",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,117220,C-275/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Industry & Trade/Ser,1258475,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & T",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,117220,C-275/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Info & Communication,1258475,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & T",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,117220,C-275/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Public Admin,1258475,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & T",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,117220,C-275/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Education,1258476,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,147836,C-304/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Industry & Trade/Ser,1258476,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,147836,C-304/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Info & Communication,1258476,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,147836,C-304/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Public Admin,1258476,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",06/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,147836,C-304/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Education,1258477,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",07/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,12898,C-295/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Industry & Trade/Ser,1258477,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",07/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,12898,C-295/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Info & Communication,1258477,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",07/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,12898,C-295/05,No
08/11/2005 12:00:00 AM,2006,LCR,Mexico,MX,P089865,MX-(APL1) Innov. for Competitiveness,Construction Supervision,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Public Admin,1258477,"DIAGNOSTIC & MAINTENANCE SERVICES TO COMPUTERS, PROGRAMS & A",07/15/2005 12:00:00 AM,ORACLE DE MEXICO,Mexico,MX,Not assigned,12898,C-295/05,No
08/11/2005 12:00:00 AM,2006,LCR,Trinidad and To,TT,P075528,T&T: HIV/AIDS PREVENTION AND CONTROL,Policy and Strategy,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Health,1261726,"MONITORING AND EVALUATION TO WORK WITH NGOS, FBOS, CBOS INVO",11/16/2005 12:00:00 AM,Individual Consultant,Trinidad and To,TT,Not assigned,64676,SANDRA VOKATY,No
08/11/2005 12:00:00 AM,2006,MNA,"Iran, Islamic R",IR,P088060,IR - Bam Earthquake Emergency Reconstr.,"Materials, Construction",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1252143,ACMG/03A: LOT-1:HOLLOW BOX 10.208 TONS,09/10/2005 12:00:00 AM,ISFAHAN JAHANKAR COMPANY,"Iran, Islamic R",IR,Not assigned,5673096,LOT-1: ACMG/03A,No
08/11/2005 12:00:00 AM,2006,MNA,"Iran, Islamic R",IR,P088060,IR - Bam Earthquake Emergency Reconstr.,"Materials, Construction",GOODS,International Competitive Bidding,IBRD/IDA,Transportation,1252144,"LOTS 2,3,4,5 OF : ACMG/03B: STEEL",09/08/2005 12:00:00 AM,ASCOTEC STEEL TRADING GMBH,Germany,DE,Not assigned,50603350,"LOTS 2,3,4,5: ACMG/03B",No
08/11/2005 12:00:00 AM,2006,MNA,"Iran, Islamic R",IR,P080802,IR - Earthquake Emergency Response,"Works, Infrastructure",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Transportation,1252737,"CONSTRUCTION OF SHIRINSOU GIRLS BOARDING SCHOOL, COUNTY OF K",08/15/2005 12:00:00 AM,KORPI CONSTRUCTION & INSTALLATION COMPANY--PARSEH SAZAN-E-HE,"Iran, Islamic R",IR,Not assigned,682827,SHIRINSOU GIRLS BOARDING SCHOOL,No
